,destination_ip,destination_port,ja3,ja3_digest,source_ip,source_port,timestamp
0,192.168.131.147,1039,"769,10,",5cd6efb8d804faf03e1462073b729151,104.20.21.251,443,53710.109753
0,192.168.131.160,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53708.260965
7,192.168.131.160,1046,"769,5,",9aeeb84942a46257594025306635f0ff,203.119.213.181,443,53729.946962
0,192.168.131.163,1035,"769,5,",9aeeb84942a46257594025306635f0ff,220.181.38.150,443,53725.913231
0,192.168.131.165,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,101.226.233.172,443,53720.93697
0,192.168.131.179,1032,"769,4,",53611273a714cb4789c8222932efd5a7,217.69.139.110,443,53705.752563
0,192.168.131.248,1047,"769,10,",5cd6efb8d804faf03e1462073b729151,185.86.81.235,443,53796.06179
0,192.168.131.35,1034,"769,5,",9aeeb84942a46257594025306635f0ff,180.101.49.11,443,53745.800619
0,192.168.131.43,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,193.104.215.66,443,53729.211833
0,192.168.131.50,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,101.226.233.172,443,53719.464237
0,192.168.131.57,1039,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53717.062236
0,192.168.131.61,1038,"769,5,",9aeeb84942a46257594025306635f0ff,14.215.178.61,443,53722.431966
7,192.168.131.61,1084,"769,10,",5cd6efb8d804faf03e1462073b729151,183.134.10.85,443,53771.539973
0,192.168.132.0,1041,"769,10,",5cd6efb8d804faf03e1462073b729151,52.218.109.251,443,53935.642982
0,192.168.132.1,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,117.24.14.105,443,53710.570988
0,192.168.132.169,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,83.136.254.57,443,53711.934235
0,192.168.132.180,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,59.37.116.44,443,53714.311578
0,192.168.132.194,1045,"769,5,",9aeeb84942a46257594025306635f0ff,14.215.177.39,443,53708.119185
0,192.168.132.234,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,193.104.215.66,443,53729.729018
0,192.168.132.45,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53714.834968
0,192.168.133.134,1036,"768,5,",09dc4beaf549afb0edb5ed50da347005,14.215.177.34,443,53743.68488
0,192.168.133.145,1035,"769,5,",9aeeb84942a46257594025306635f0ff,180.101.49.12,443,53724.273972
0,192.168.133.155,1033,"769,5,",9aeeb84942a46257594025306635f0ff,220.181.38.150,443,53711.941236
0,192.168.133.165,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,154.215.207.162,443,53713.649327
0,192.168.133.219,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,31.25.227.143,443,53712.645588
0,192.168.133.228,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,117.24.14.105,443,53707.700981
0,192.168.133.54,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53715.38697
0,192.168.134.112,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,221.230.143.60,443,53706.846735
0,192.168.134.32,1042,"769,10,",5cd6efb8d804faf03e1462073b729151,52.218.98.91,443,53889.499965
0,192.168.134.66,1039,"769,10,",5cd6efb8d804faf03e1462073b729151,104.20.20.251,443,53711.368828
0,192.168.134.85,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,185.166.128.248,443,53737.921533
0,192.168.134.92,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53722.183233
0,192.168.135.107,1067,"769,10,",5cd6efb8d804faf03e1462073b729151,213.174.157.134,443,53736.144978
0,192.168.135.162,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,173.231.184.117,443,53775.857578
0,192.168.135.166,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,83.136.254.57,443,53715.395972
0,192.168.135.192,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53710.227969
0,192.168.135.239,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,117.24.14.105,443,53709.401325
0,192.168.135.3,1039,"769,5,",9aeeb84942a46257594025306635f0ff,220.181.38.150,443,53711.57696
4,192.168.135.3,1079,"769,10,",5cd6efb8d804faf03e1462073b729151,42.81.144.213,443,53741.767968
0,192.168.135.73,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,83.136.254.57,443,53717.074186
0,192.168.136.155,1032,"769,4,",53611273a714cb4789c8222932efd5a7,148.251.123.41,443,53717.65898
0,192.168.136.198,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,101.226.233.172,443,53720.680975
0,192.168.136.219,1039,"769,10,",5cd6efb8d804faf03e1462073b729151,104.20.20.251,443,53714.75328
0,192.168.136.29,1060,"769,10,",5cd6efb8d804faf03e1462073b729151,193.109.247.8,443,53743.936981
0,192.168.137.16,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,173.239.8.164,443,53708.485
0,192.168.137.248,1650,"771,156,65281",ccd5709d4a9027ec272e98b9924c36f7,212.7.200.217,443,53759.138252
0,192.168.137.78,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,123.151.190.161,443,53707.417972
0,192.168.137.96,1046,"769,4,",53611273a714cb4789c8222932efd5a7,59.57.13.181,443,53820.466228
0,192.168.138.102,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,192.147.130.63,443,53738.739402
0,192.168.138.138,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,123.151.190.161,443,53706.351977
0,192.168.138.145,1039,"769,5,",9aeeb84942a46257594025306635f0ff,220.181.38.150,443,53726.572971
0,192.168.138.153,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53718.235973
0,192.168.138.20,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53714.175969
6,192.168.138.20,1043,"769,5,",9aeeb84942a46257594025306635f0ff,106.11.84.4,443,53746.013971
0,192.168.138.58,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,123.151.190.161,443,53705.685267
0,192.168.138.96,1033,"769,5,",9aeeb84942a46257594025306635f0ff,220.181.38.149,443,53716.18597
0,192.168.139.29,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,123.151.190.161,443,53703.647964
0,192.168.139.46,1037,"769,10,",5cd6efb8d804faf03e1462073b729151,171.13.14.124,443,53754.885433
0,192.168.139.83,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,180.188.18.9,443,53709.533517
0,192.168.139.95,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53714.16897
0,192.168.14.113,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.94,443,53707.469293
0,192.168.14.128,1034,"769,5,",9aeeb84942a46257594025306635f0ff,180.101.49.12,443,53724.667967
0,192.168.14.133,1092,"768,5,",09dc4beaf549afb0edb5ed50da347005,180.101.49.206,443,53786.775541
0,192.168.14.17,1040,"769,10,",5cd6efb8d804faf03e1462073b729151,134.73.137.94,443,53748.109021
9,192.168.14.17,1056,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53771.852962
11,192.168.14.17,1062,"769,5,",9aeeb84942a46257594025306635f0ff,45.35.53.18,443,53786.743224
0,192.168.14.193,1116,"769,10,",5cd6efb8d804faf03e1462073b729151,203.119.169.6,443,53742.00897
0,192.168.14.20,1037,"771,49195,65281-11",f9a66afdd1f499d415ca470974ec00c8,87.240.190.72,443,53715.833971
0,192.168.14.214,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53715.34406
0,192.168.14.27,1041,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53717.525231
0,192.168.14.68,1032,"769,4,",53611273a714cb4789c8222932efd5a7,217.69.139.110,443,53710.106621
1,192.168.14.68,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,217.69.139.122,443,53740.591919
0,192.168.140.111,1038,"769,10,",5cd6efb8d804faf03e1462073b729151,47.56.129.142,443,53712.42965
0,192.168.140.17,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,129.121.16.215,443,53742.406708
0,192.168.140.203,1040,"769,10,",5cd6efb8d804faf03e1462073b729151,143.95.243.35,443,53745.741339
0,192.168.140.25,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,103.230.236.203,443,53710.785228
0,192.168.140.58,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53716.465246
0,192.168.140.66,1039,"769,10,",5cd6efb8d804faf03e1462073b729151,104.20.21.251,443,53715.530133
0,192.168.141.120,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,59.37.116.35,443,53705.852982
0,192.168.141.178,1034,"769,5,",9aeeb84942a46257594025306635f0ff,220.181.38.150,443,53714.50224
0,192.168.141.196,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53707.488237
0,192.168.141.226,1034,"769,4,",53611273a714cb4789c8222932efd5a7,148.251.123.41,443,53739.141099
0,192.168.141.37,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53717.150247
0,192.168.141.79,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,83.136.254.57,443,53741.293248
0,192.168.142.102,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.79,443,53764.74663
0,192.168.142.125,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,180.188.18.9,443,53710.610295
0,192.168.142.179,1036,"768,5,",09dc4beaf549afb0edb5ed50da347005,220.181.107.181,443,53710.376244
0,192.168.142.181,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,117.24.14.105,443,53712.130989
0,192.168.142.220,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.94,443,53710.713978
0,192.168.142.255,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,103.230.236.203,443,53709.843789
0,192.168.142.37,1045,"769,10,",5cd6efb8d804faf03e1462073b729151,52.218.20.236,443,53900.01592
0,192.168.142.57,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,103.230.236.203,443,53713.82787
0,192.168.142.77,1040,"769,10,",5cd6efb8d804faf03e1462073b729151,143.95.243.35,443,53749.50798
0,192.168.143.122,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,83.136.254.57,443,53781.867083
0,192.168.143.147,1040,"769,10,",5cd6efb8d804faf03e1462073b729151,154.210.218.226,443,53724.447973
0,192.168.143.164,1033,"769,4,",53611273a714cb4789c8222932efd5a7,217.69.139.110,443,53706.188756
1,192.168.143.164,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,217.69.139.122,443,53755.64297
0,192.168.143.166,1040,"769,5,",9aeeb84942a46257594025306635f0ff,93.158.134.119,443,53798.74597
0,192.168.143.170,1043,"769,5,",9aeeb84942a46257594025306635f0ff,87.250.250.119,443,53799.434235
0,192.168.143.176,1033,"769,4,",53611273a714cb4789c8222932efd5a7,94.100.180.110,443,53705.419267
0,192.168.143.192,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,173.231.184.117,443,53732.862371
0,192.168.143.28,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,117.24.14.105,443,53705.445973
0,192.168.143.69,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,23.58.232.214,443,53727.74413
0,192.168.143.7,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53719.593786
0,192.168.144.111,1038,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53718.351977
0,192.168.144.132,1032,"769,4,",53611273a714cb4789c8222932efd5a7,217.69.139.110,443,53708.25109
0,192.168.144.56,1041,"769,10,",5cd6efb8d804faf03e1462073b729151,143.204.126.66,443,53794.952985
0,192.168.145.172,1033,"769,4,",53611273a714cb4789c8222932efd5a7,217.69.139.110,443,53709.543248
1,192.168.145.172,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,217.69.139.122,443,53720.252681
0,192.168.145.178,1039,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53717.621967
0,192.168.146.156,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,72.247.100.179,443,53727.908231
0,192.168.146.171,1040,"769,10,",5cd6efb8d804faf03e1462073b729151,124.239.159.120,443,53721.286962
3,192.168.146.171,1044,"769,5,",9aeeb84942a46257594025306635f0ff,203.119.215.3,443,53724.407965
0,192.168.146.2,1033,"769,4,",53611273a714cb4789c8222932efd5a7,217.69.139.110,443,53707.869127
0,192.168.146.215,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,192.147.130.63,443,53718.809176
0,192.168.146.217,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,101.226.233.172,443,53722.82497
0,192.168.146.247,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,213.180.204.148,443,53710.994234
0,192.168.146.37,1057,"769,10,",5cd6efb8d804faf03e1462073b729151,193.109.247.8,443,53743.823968
0,192.168.146.63,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53732.185968
0,192.168.146.70,1032,"769,4,",53611273a714cb4789c8222932efd5a7,148.251.123.41,443,53716.530974
0,192.168.146.74,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,180.188.18.9,443,53711.233977
0,192.168.147.105,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,58.220.73.188,443,53708.612902
0,192.168.147.150,1040,"769,10,",5cd6efb8d804faf03e1462073b729151,115.223.14.234,443,53735.907963
1,192.168.147.150,1041,"769,5,",9aeeb84942a46257594025306635f0ff,106.11.84.7,443,53739.77624
0,192.168.147.159,1042,"769,5,",9aeeb84942a46257594025306635f0ff,180.101.49.11,443,53724.951
0,192.168.147.164,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,173.231.184.117,443,53731.846174
0,192.168.147.174,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,123.206.3.183,443,53703.767252
1,192.168.147.174,1037,"768,5,",09dc4beaf549afb0edb5ed50da347005,14.215.177.34,443,53707.350313
0,192.168.147.193,49177,"771,49195,0-65281-11",77aba8c2fc7af389a21affb0253db465,104.27.190.7,443,1585378452.589318
0,192.168.147.67,1033,"769,4,",53611273a714cb4789c8222932efd5a7,94.100.180.110,443,53706.12437
0,192.168.147.80,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,217.182.52.83,443,53738.157729
0,192.168.147.90,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,118.178.29.161,443,53756.234219
0,192.168.148.163,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,83.136.254.57,443,53746.025868
0,192.168.148.232,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,34.102.222.207,443,53716.099982
0,192.168.149.102,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,103.230.236.203,443,53708.150229
0,192.168.149.120,1039,"769,10,",5cd6efb8d804faf03e1462073b729151,171.8.242.140,443,53737.939975
2,192.168.149.120,1040,"769,5,",9aeeb84942a46257594025306635f0ff,203.119.206.97,443,53740.153969
0,192.168.149.124,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,103.230.236.203,443,53707.28324
0,192.168.149.14,1033,"769,5,",9aeeb84942a46257594025306635f0ff,180.101.49.12,443,53732.787271
0,192.168.149.168,1034,"769,5,",9aeeb84942a46257594025306635f0ff,180.101.49.11,443,53713.584226
0,192.168.149.183,1041,"769,10,",5cd6efb8d804faf03e1462073b729151,146.148.31.151,443,53719.191225
0,192.168.149.185,1154,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53810.907988
0,192.168.149.204,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,173.231.184.117,443,53735.703443
0,192.168.149.21,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,117.24.14.105,443,53708.828535
0,192.168.149.213,1038,"769,10,",5cd6efb8d804faf03e1462073b729151,123.151.79.12,443,53718.137616
0,192.168.149.228,1062,"769,10,",5cd6efb8d804faf03e1462073b729151,213.174.157.134,443,53743.186981
0,192.168.149.230,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,104.20.20.251,443,53709.881766
0,192.168.149.235,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,116.207.132.211,443,53720.482979
0,192.168.149.29,1039,"769,10,",5cd6efb8d804faf03e1462073b729151,171.8.242.140,443,53739.358226
2,192.168.149.29,1041,"769,5,",9aeeb84942a46257594025306635f0ff,106.11.84.4,443,53741.782271
0,192.168.149.76,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,87.250.250.242,443,53723.009972
0,192.168.149.8,1033,"769,4,",53611273a714cb4789c8222932efd5a7,217.69.139.110,443,53707.818742
1,192.168.149.8,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,217.69.139.122,443,53715.583167
0,192.168.149.91,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,143.95.243.35,443,53748.646097
0,192.168.15.109,1037,"769,10,",5cd6efb8d804faf03e1462073b729151,195.216.243.83,443,53736.26023
0,192.168.15.118,1050,"769,10,",5cd6efb8d804faf03e1462073b729151,23.192.171.71,443,53795.176067
4,192.168.15.118,1056,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53809.014674
0,192.168.15.28,1039,"769,10,",5cd6efb8d804faf03e1462073b729151,171.8.242.141,443,53737.842238
2,192.168.15.28,1041,"769,5,",9aeeb84942a46257594025306635f0ff,203.119.129.115,443,53740.008967
0,192.168.15.82,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,83.136.254.57,443,53717.678245
0,192.168.150.166,1061,"769,10,",5cd6efb8d804faf03e1462073b729151,104.20.5.232,443,53747.060973
0,192.168.150.180,1033,"769,4,",53611273a714cb4789c8222932efd5a7,217.69.139.110,443,53707.370385
0,192.168.150.193,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,79.137.94.254,443,53718.757974
0,192.168.150.194,1039,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53715.258973
0,192.168.150.202,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,83.136.254.57,443,53720.608242
0,192.168.150.222,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53717.818969
0,192.168.150.235,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.119,443,53765.026904
0,192.168.151.128,1044,"769,10,",5cd6efb8d804faf03e1462073b729151,52.218.36.226,443,53827.439965
0,192.168.151.13,1062,"769,10,",5cd6efb8d804faf03e1462073b729151,104.20.5.232,443,53753.140241
0,192.168.151.132,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,183.131.155.221,443,53725.604961
0,192.168.151.166,1039,"769,5,",9aeeb84942a46257594025306635f0ff,220.181.38.149,443,53714.811245
9,192.168.151.166,1123,"769,10,",5cd6efb8d804faf03e1462073b729151,116.211.136.30,443,53764.269971
0,192.168.151.238,1032,"769,4,",53611273a714cb4789c8222932efd5a7,217.69.139.110,443,53705.198134
0,192.168.151.239,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,79.137.94.254,443,53717.102603
0,192.168.151.251,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,59.37.116.35,443,53709.5315
0,192.168.151.60,1032,"771,4867,43-51",475c9302dc42b2751db9edcac3b74891,85.10.217.42,443,53756.2817
0,192.168.152.106,1033,"769,4,",53611273a714cb4789c8222932efd5a7,94.100.180.110,443,53707.999247
0,192.168.152.17,1032,"769,4,",53611273a714cb4789c8222932efd5a7,94.100.180.110,443,53709.430201
1,192.168.152.17,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,217.69.139.122,443,53720.75077
0,192.168.152.206,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,123.151.190.161,443,53703.992232
0,192.168.152.207,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.56,443,53779.252979
0,192.168.152.24,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,23.218.96.159,443,53769.371979
0,192.168.152.245,1040,"769,10,",5cd6efb8d804faf03e1462073b729151,171.8.242.140,443,53723.759803
2,192.168.152.245,1041,"769,5,",9aeeb84942a46257594025306635f0ff,203.119.216.75,443,53726.228964
0,192.168.152.64,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,83.136.254.57,443,53736.807887
0,192.168.153.115,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,104.20.30.130,443,53710.031233
0,192.168.153.119,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53718.646975
0,192.168.153.136,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,185.166.128.248,443,53715.373517
0,192.168.153.145,1033,"769,5,",9aeeb84942a46257594025306635f0ff,220.181.38.149,443,53717.188327
0,192.168.153.253,1038,"769,5,",9aeeb84942a46257594025306635f0ff,180.101.49.11,443,53766.437527
0,192.168.154.0,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,123.151.190.161,443,53707.003259
0,192.168.154.157,1039,"769,10,",5cd6efb8d804faf03e1462073b729151,115.223.14.234,443,53735.310969
1,192.168.154.157,1040,"769,5,",9aeeb84942a46257594025306635f0ff,203.119.128.195,443,53738.647967
0,192.168.154.199,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,117.24.14.105,443,53711.102251
0,192.168.154.205,1032,"769,4,",53611273a714cb4789c8222932efd5a7,217.69.139.110,443,53708.16158
1,192.168.154.205,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,217.69.139.122,443,53717.226189
0,192.168.154.230,1040,"769,10,",5cd6efb8d804faf03e1462073b729151,143.95.243.35,443,53742.446931
0,192.168.154.57,1033,"769,5,",9aeeb84942a46257594025306635f0ff,220.181.38.149,443,53709.328226
0,192.168.154.65,1037,"769,10,",5cd6efb8d804faf03e1462073b729151,151.101.110.207,443,53718.11897
8,192.168.154.65,1069,"769,5,",9aeeb84942a46257594025306635f0ff,148.69.64.76,443,53769.741234
0,192.168.154.71,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,192.147.130.63,443,53720.83324
0,192.168.155.103,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,59.37.116.35,443,53708.026276
0,192.168.155.132,1037,"769,10,",5cd6efb8d804faf03e1462073b729151,123.149.174.89,443,53720.509235
24,192.168.155.132,1067,"769,5,",9aeeb84942a46257594025306635f0ff,1.194.226.3,443,53755.394238
0,192.168.155.204,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,91.142.215.77,443,53766.342985
0,192.168.155.253,1032,"769,4,",53611273a714cb4789c8222932efd5a7,217.69.139.110,443,53704.783837
0,192.168.155.37,1037,"768,5,",09dc4beaf549afb0edb5ed50da347005,220.181.107.181,443,53709.894239
0,192.168.155.52,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,185.31.222.61,443,53807.473141
0,192.168.155.93,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,117.24.14.105,443,53714.236239
0,192.168.156.119,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53718.58797
0,192.168.156.163,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,101.226.233.172,443,53721.40097
0,192.168.156.176,1040,"769,10,",5cd6efb8d804faf03e1462073b729151,124.239.159.120,443,53734.064972
1,192.168.156.176,1041,"769,5,",9aeeb84942a46257594025306635f0ff,106.11.86.67,443,53736.704971
0,192.168.156.235,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,117.24.14.105,443,53709.995233
0,192.168.156.29,1033,"769,4,",53611273a714cb4789c8222932efd5a7,94.100.180.110,443,53707.77566
0,192.168.156.66,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53720.313371
0,192.168.157.20,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,83.136.254.57,443,53738.527983
0,192.168.157.228,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53710.983967
0,192.168.157.231,1039,"769,5,",9aeeb84942a46257594025306635f0ff,220.181.38.149,443,53723.696972
0,192.168.157.240,1032,"769,4,",53611273a714cb4789c8222932efd5a7,217.69.139.110,443,53706.208262
0,192.168.157.5,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,83.136.254.57,443,53717.409972
0,192.168.157.69,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,83.136.254.57,443,53738.987129
0,192.168.157.95,1039,"769,10,",5cd6efb8d804faf03e1462073b729151,115.231.71.232,443,53740.372964
1,192.168.157.95,1040,"769,5,",9aeeb84942a46257594025306635f0ff,203.119.216.75,443,53744.397239
0,192.168.158.114,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,180.188.18.9,443,53730.337971
0,192.168.158.163,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,101.226.233.172,443,53721.743216
0,192.168.158.199,1040,"769,10,",5cd6efb8d804faf03e1462073b729151,52.36.238.206,443,53865.454268
0,192.168.158.32,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53715.604252
0,192.168.158.61,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,59.37.116.35,443,53703.238799
0,192.168.158.64,1042,"769,5,",9aeeb84942a46257594025306635f0ff,180.101.49.11,443,53776.733974
0,192.168.158.90,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,123.151.190.161,443,53707.091969
0,192.168.159.160,1033,"769,4,",53611273a714cb4789c8222932efd5a7,94.100.180.110,443,53706.729585
0,192.168.159.167,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53716.193981
0,192.168.159.212,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,150.138.226.87,443,53713.825121
0,192.168.159.235,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53721.421909
0,192.168.159.238,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,143.95.243.35,443,53776.241087
0,192.168.159.250,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,72.247.96.179,443,53727.539979
0,192.168.159.252,1033,"769,4,",53611273a714cb4789c8222932efd5a7,148.251.123.41,443,53736.916233
0,192.168.159.4,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,115.159.156.123,443,53724.536968
0,192.168.159.56,1037,"769,10,",5cd6efb8d804faf03e1462073b729151,195.216.243.83,443,53726.614975
0,192.168.159.6,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,43.242.212.64,443,53721.81224
0,192.168.16.108,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,36.110.236.68,443,53709.954756
0,192.168.16.187,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,173.231.184.117,443,53733.867989
0,192.168.16.213,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,83.136.254.57,443,53741.703504
0,192.168.16.216,1035,"769,5,",9aeeb84942a46257594025306635f0ff,220.181.38.149,443,53720.924255
0,192.168.16.237,1032,"769,4,",53611273a714cb4789c8222932efd5a7,94.100.180.110,443,53705.861994
0,192.168.161.11,1033,"769,5,",9aeeb84942a46257594025306635f0ff,220.181.38.150,443,53717.649968
0,192.168.161.122,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,123.151.190.161,443,53703.750499
0,192.168.161.126,1042,"769,10,",5cd6efb8d804faf03e1462073b729151,154.210.218.226,443,53730.803236
0,192.168.161.156,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,36.110.236.68,443,53722.597981
0,192.168.161.180,1034,"769,5,",9aeeb84942a46257594025306635f0ff,180.101.49.12,443,53718.207771
0,192.168.161.215,1033,"771,52393,0-23-65281-11",57f7e55cba83e6b8fbeb1381171d5d43,104.27.165.27,443,53704.160087
1,192.168.161.215,1035,"771,52392,65281-0-11-23",5e6b4417a2bf68e40a3f54e372816f30,69.197.191.234,443,53708.856583
