,client_hello_pkt,destination_ip,destination_port,ja3,ja3_digest,source_ip,source_port,timestamp
0,16030100410100003d03015e7bb56871daf8dcd0751a24321bebd44b54e19b0845960283b8eb382b7ffcae00001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.176.209,1033,53707.305558
0,16030100410100003d03015e7e562133cf6b99d48a4fa55655228d110b0e4066edbd37d6046768f4108c7900001600040005000a000900640062000300060013001200630100,193.104.215.66,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.176.81,1033,53720.818868
0,16030100610100005d03015e7b9e0be986fe369eda039fffc8a4f9a349b30ee8b5544bef2a901a100159ad2074ab9645a886e14200537f67e4717a1d1e5de1f51dbf7e9871ccd770ec17b029001600040005000a000900640062000300060013001200630100,101.226.233.172,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.177.83,1035,53723.768082
0,16030100410100003d03015e7beb8307a703257ffc3ca10430bd934a8b8e9c74feef8761e59ee4bcdfccf000001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.178.141,1033,53704.873902
0,16030300960100009203035e568c70dbba9914855a3ca1e6eea4c88069fea55b46116b4a1073126195fa5a00002a003c002f003d00350005000ac027c013c014c02bc023c02cc024c009c00a00400032006a0038001300040100003fff0100010000000012001000000d77746669736d7969702e636f6d000a0006000400170018000b00020100000d0010000e0401050102010403050302030202,51.15.23.91,443,"771,60-47-61-53-5-10-49191-49171-49172-49195-49187-49196-49188-49161-49162-64-50-106-56-19-4,65281-0-10-11-13,23-24,0",4d7a28d6f2263ed61de88ca66eb011e3,192.168.178.28,49177,1582757163.697259
0,16030100610100005d03015e56c0bd6c61f522689be9ffef5baf123e30db93eed65f89365fd4ac20f51f3820167c7017026fda5793912188ce925461ff2774dbf14ca0e27b04982b14fc4afc001600040005000a000900640062000300060013001200630100,143.95.243.35,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.178.52,1048,53745.740626
0,16030100610100005d03015ecec45089799cfce9b96dc554b2e273612df94023bfee733725db9fd35c218920a2d0eda65b7f111df99c7a6b0f5bddcc42d1a10a984b9b0421d95d6b664d25de001600040005000a000900640062000300060013001200630100,203.208.50.126,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.178.72,1034,53713.694347
0,16030100410100003d03015ea584338cb92acb0587d468bff29f8f08df62267131b2b9774bea603e84f06700001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.179.201,1032,53728.818406
0,16030100610100005d03015e5923bfe94add884a6dcb34822be34c988b92abca7aaa3f1f646c742bdd80262059e8d1ecbb0b0c03f7e889ae41fc08d146ff38ff82cc9e7382a5dbe1fa68e9f6001600040005000a000900640062000300060013001200630100,148.251.123.41,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.179.212,1036,53739.561523
0,16030100610100005d03015ecd4c3a8fdc15c865df7263df61f66ab7a92a4f985572349de9ffb03511fe59204f2b5e254dfa4feb5d963bee8e66ed8294598e7464df483aa7a7afbd992094cb001600040005000a000900640062000300060013001200630100,106.11.251.77,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.179.247,1046,53739.549724
0,16030100610100005d03015ea47846ec3449db2e6ef51e05b87509ad8511d31772b0d7176f584194993d7a200b4d74ab7147e55d12b7d2456ebb081875f5a2f03409d9f315f9e50c6206cef6001600040005000a000900640062000300060013001200630100,148.251.123.41,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.180.79,1035,53755.998292
0,16030100610100005d03015e7d2966837bbbc2e336f69c9c278461f198ef5e612fb0f261699cd8fdc9f4f8209084fadb38d60711a0fc768d3a8f1294263984f078ee2cc7d7cdfb7d32780946001600040005000a000900640062000300060013001200630100,14.215.178.60,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.181.18,1042,53737.729507
0,16030100610100005d03015ea6fb10ca1660c6eb0ed0d20482028edfad869ba9aeb8de50e51d4c39ff6c5120d52bf542c3b451a7f9c6d5cc372e1e55710e31aa52e5aece31c379aae9050a6f001600040005000a000900640062000300060013001200630100,219.148.175.82,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.181.194,1039,53745.845422
0,16030100410100003d03015e58e919bc96cbe47f477b20a43f847730e01ed9ae4e3255a5b251102041f45800001600040005000a000900640062000300060013001200630100,23.192.171.71,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.181.202,1034,53751.355578
0,16030100410100003d03015ea5efff71daf8dcd0751a24321bebd44b54e19b0845960283b8eb382b7ffcae00001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.181.78,1032,53705.169826
0,16030100610100005d03015e7bb17ecfd9dae16450c09a8206dc23b5dfc17503295f96854d38fb73e552f120bdddec1a8a1c7c161316365145b55f71e1fbf3a357e33937565db8e537f92900001600040005000a000900640062000300060013001200630100,101.226.233.172,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.182.173,1035,53721.26383
0,16030100410100003d03015ea6efbb71daf8dcd0751a24321bebd44b54e19b0845960283b8eb382b7ffcae00001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.182.188,1032,53706.06544
0,16030100610100005d03015e5575ffc06a886d0533c0b5bd176c1af44cf07f7c4707a03e8b8168d07aa1a4205673bb5aec8000a97aa030f0bc77146ad900c1ca170842e0431c1018241a73e8001600040005000a000900640062000300060013001200630100,143.95.243.35,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.183.10,1048,53747.962619
0,16030100410100003d03015ecfa35471daf8dcd0751a24321bebd44b54e19b0845960283b8eb382b7ffcae00001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.183.233,1033,53708.191696
0,16030100410100003d03015ea5aca571daf8dcd0751a24321bebd44b54e19b0845960283b8eb382b7ffcae00001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.183.90,1032,53711.168322
0,16030100610100005d03015e58b67faeacacc29871670c946b17f997adbf3237a89da375e179e263b664a120b074c4388f6f36d8910ddf5d05cc37da6934f950880356cf1de29a082a6f9e7d001600040005000a000900640062000300060013001200630100,35.244.253.184,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.183.95,1043,53747.928495
0,16030100610100005d03015e590f232b58b4a3ed77eac9d57081cb7a3104710b08e15724a78ec784e305d62042ba5fadbaa0efa5fe3e17a6260199657ec8eac3b0d80baa57208eff4b0fe440001600040005000a000900640062000300060013001200630100,59.37.116.35,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.184.165,1036,53715.337478
0,16030100610100005d03015e5671f262cf513a47d0731b88e2f6fd9c64a6021d7eacc08e71c478b30f901320bb94f96ae0ddc33826709ebfaaf218372eb0d1f6629201d86dd5bf0a5f1feb83001600040005000a000900640062000300060013001200630100,218.1.70.86,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.186.190,1041,53775.509689
0,16030100410100003d03015e7cf2bf71daf8dcd0751a24321bebd44b54e19b0845960283b8eb382b7ffcae00001600040005000a000900640062000300060013001200630100,217.69.139.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.186.68,1032,53709.042044
0,16030100610100005d03015e57ef21069ff513cc70abbb45d4d3e1e91b8af1b642754399cf1bff5ca2bd1620eb8bd05d077baa34f3f698edb6fb39ce100cbe2234dc06c6c983179a6802d520001600040005000a000900640062000300060013001200630100,220.181.38.149,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.186.90,1049,53746.181196
0,16030300950100009103035ea495badbba9914855a3ca1e6eea4c88069fea55b46116b4a1073126195fa5a00002a003c002f003d00350005000ac027c013c014c02bc023c02cc024c009c00a00400032006a0038001300040100003eff0100010000000011000f00000c706173746562696e2e636f6d000a0006000400170018000b00020100000d0010000e0401050102010403050302030202,104.23.98.190,443,"771,60-47-61-53-5-10-49191-49171-49172-49195-49187-49196-49188-49161-49162-64-50-106-56-19-4,65281-0-10-11-13,23-24,0",4d7a28d6f2263ed61de88ca66eb011e3,192.168.187.129,49177,1587871347.369852
0,16030100610100005d03015e7bde739e0d842028538804a7a8e59f39cbe38c73ed9e0d9e685efedd35c63d205a23f724abf3528ed9091d1c424792debcf37a39dc31e5150d12d3bb1ad60ae7001600040005000a000900640062000300060013001200630100,140.205.164.1,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.187.86,1046,53744.488752
0,16030100410100003d03015ecc5aee71daf8dcd0751a24321bebd44b54e19b0845960283b8eb382b7ffcae00001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.188.192,1033,53722.193546
0,16030000610100005d03005e7bb3390e136bc4a5891eafacff86c0be9c44a426f6e3cffd6e7315b870189e206113c203578a68c58c903f6b2c4638fac950476197c0e4bc95699c72476cdacf001600040005000a000900640062000300060013001200630100,106.120.159.126,443,"768,4-5-10-9-100-98-3-6-19-18-99,,,",35ed9d26feeb821f643139efe2a9a459,192.168.189.12,1122,53788.553925
0,16030100610100005d03015e57ab1ceeb7cb0723499ca53541489de645242d73f07ffb60a58dfebd40c8bc200f4429cd1b31bf29d7341245bbc306fa0ce8ec5b32e93444db232c23f61e7c9f001600040005000a000900640062000300060013001200630100,34.102.176.152,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.189.35,1061,53766.943871
0,16030100610100005d03015ecff6b849675df2cf82ebaf10c7be0b7e5d5a24e385ed7d872909b8a42d965b20c488564821b4641cead65ccfd3254ba5b10563013741f16bad57e4993f940b1b001600040005000a000900640062000300060013001200630100,5.135.140.26,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.19.168,1036,53715.437564
0,16030100610100005d03015e7df14e426e00e19ae08923f22335781e169b00da8360642e995e8aa0919963200150b97b14a8bdcfad53f3720c525d93689857932bf57eea81c1742ce11baebf001600040005000a000900640062000300060013001200630100,101.226.233.172,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.190.203,1035,53722.053337
0,16030100610100005d03015e5704a428f0f5d50253f4c2f8ec948114c7ae93bea00c9ad9306f7dcb2805c920c9b7b089807c3b09dc53dcf578f71a14110a7c02d418c0f0b59cea1eaeeec41f001600040005000a000900640062000300060013001200630100,59.37.116.35,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.190.221,1042,53723.856873
0,16030100410100003d03015e7d40d54bb33a7523c9bbc4c04f197f9eb8a00ab040c9d757c63a25b716ee7b00001600040005000a000900640062000300060013001200630100,5.56.59.57,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.190.25,1033,53750.576189
0,16030100610100005d03015ea6fea55b07602239bcbaa78eab2f48bae9ee846686b197771cbccb2b8bac0420ba653f125859c90cad55308f05b9d94f6bcbf70b6a7d3182484134896a05d820001600040005000a000900640062000300060013001200630100,59.63.235.14,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.191.102,1037,53752.021673
0,16030100410100003d03015e58e91c5bd95916ca357da994691620be25300d19c215c732277b507fd2d28900001600040005000a000900640062000300060013001200630100,23.192.171.71,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.191.114,1037,53779.890949
0,16030100410100003d03015e570c25440950d1e8daf56bf3894784835dc55b298f7345fef509961f58180100001600040005000a000900640062000300060013001200630100,203.208.41.120,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.191.161,1035,53767.7093
0,16030100410100003d03015ea57f0b71daf8dcd0751a24321bebd44b54e19b0845960283b8eb382b7ffcae00001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.191.233,1033,53708.693541
0,16030100410100003d03015ecd387b17fc0d7b9aa73b37562995d4c4de5eff95295e721bc91f99652075ac00001600040005000a000900640062000300060013001200630100,203.208.50.63,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.191.235,1042,53744.345044
0,16030100610100005d03015e7e9956cd654f5704e3650bb6174af8bebe73bee133feccc5091c1563cc60e620462fc7c1a5ead9f09910731b2a5e7cac731c7f5bac5f8c55475319aaed935b7f001600040005000a000900640062000300060013001200630100,180.101.49.11,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.192.234,1042,53735.106585
0,16030100610100005d03015ecbf91e6e3cc4ea6f70a029280b5b0ea0f128c5c025cd519316e73c0b40fb5820835eebc204bb02dadab8df6b2764f0cc317b43962d312b38349ceafea523fae2001600040005000a000900640062000300060013001200630100,180.101.49.11,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.192.89,1046,53729.694745
0,16030100610100005d03015e7ca392a9883704cd02b154abc3abe365d63e4163bf9f0d1d74a46e66b9824520d9c8cfdc472befc0374ddcbc6a1062fc550f43eea482be7e3605ea8d181afb0c001600040005000a000900640062000300060013001200630100,180.101.49.12,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.192.95,1064,53757.078808
0,16030000610100005d03005e7d00b1d65b16caadbb657008bf40ef6e50e13079e9db22ab3f6a4e0c07771520e7931ceb54f73a5adf935bb2808abddad5fda575f8df646a9907bdc669151fd4001600040005000a000900640062000300060013001200630100,106.120.159.126,443,"768,4-5-10-9-100-98-3-6-19-18-99,,,",35ed9d26feeb821f643139efe2a9a459,192.168.193.239,1042,53808.29459
0,16030100410100003d03015ecfc9e571daf8dcd0751a24321bebd44b54e19b0845960283b8eb382b7ffcae00001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.193.94,1033,53705.313278
0,16030100610100005d03015e7ce908a2f336661dade8961c84be298d2d109977485433e4a332ce027b43cc204b38eeba85c7278fd8545de743e18b246db1b1d4e4985e5775900c51649158fd001600040005000a000900640062000300060013001200630100,173.239.8.164,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.194.74,1041,53748.851824
0,16030100610100005d03015e7e3f862a1b6bbd7178ce2828d6485452f36f31f1c30c1a0b1d191f078ba15920f51aea23780e07f68335fe89194e6ccb1587df55af75a456bcf071c8599f3f53001600040005000a000900640062000300060013001200630100,180.101.49.11,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.195.164,1042,53730.001889
0,16030100610100005d03015e7bb19ef1492666c4d52237b1c49cc0394ee7a43e694217cc17520de3a1554d20a1b52053c6b61503c55633496a423e407dab702141d88bfe2d3f0e18f83d4f4d001600040005000a000900640062000300060013001200630100,122.246.10.43,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.196.125,1045,53744.394018
0,16030100610100005d03015e7bcb2acdf4c70abaae754ed4f8087ea8a83ff241d986193789697289d5bed220a1e3cf8fbd368cd75d648273d38a1631984d492f9d7cf2eb3c77163a76b5d073001600040005000a000900640062000300060013001200630100,180.97.33.107,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.196.159,1041,53738.766602
0,16030100410100003d03015ea588be8cb92acb0587d468bff29f8f08df62267131b2b9774bea603e84f06700001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.196.161,1032,53734.137351
0,16030100410100003d03015e584723d2ff12b8fda4678e9e90871cacd75f808f6576894c094c023cb7a93b00001600040005000a000900640062000300060013001200630100,203.208.41.119,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.196.186,1035,53785.515795
0,16030100610100005d03015e557481fc7312e48367f00f7380a16ed82f99dbb855f2780b78cc8ee6c91a2520e16b669397e3af0d733e6c568fb6a910c5d3dc9f5dc420fe630949612ac55113001600040005000a000900640062000300060013001200630100,115.159.156.123,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.196.230,1038,53715.599541
0,16030100610100005d03015e7cd3545c5584e048feb3510b37b3a27a619d8475aeaf555bd62374ecb185182093b2640d860834ad7d2e1b9b6dce9684566f87ebb8d8a005b81bcc36656b522e001600040005000a000900640062000300060013001200630100,34.102.141.129,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.197.30,1039,53716.651538
0,16030100610100005d03015e5816223aece22cda4ecda45e180406c90f029df1fa30a09aa36eb8c906d12a20a4b4fa40548b6b0476f38d4efe5d4fa56a36578337136790121a7673576f9bac001600040005000a000900640062000300060013001200630100,171.8.242.140,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.197.7,1046,53722.566949
0,16030000610100005d03005e57be3a560550cc9c32b59ab2018bff96f722a6faa9982aa86687a29bcf2484208f0824c9ac70a94daba03db913d71de488cf1b4259d3b16b7476a42a23c7ee52001600040005000a000900640062000300060013001200630100,106.120.159.126,443,"768,4-5-10-9-100-98-3-6-19-18-99,,,",35ed9d26feeb821f643139efe2a9a459,192.168.197.71,1042,53720.083488
1,16030100610100005d03015e57be41141ac3013cd2947475306b5b32712abe383f4ffad1ac7ba11e9c192c20ef1ed52cf942569b1864541008f85e7e1b73d99c4fe5473b0208cd761ed6cff2001600040005000a000900640062000300060013001200630100,203.208.40.122,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.197.71,1048,53727.226106
0,16030300960100009203035ea5cb8cdbba9914855a3ca1e6eea4c88069fea55b46116b4a1073126195fa5a00002a003c002f003d00350005000ac027c013c014c02bc023c02cc024c009c00a00400032006a0038001300040100003fff0100010000000012001000000d77746669736d7969702e636f6d000a0006000400170018000b00020100000d0010000e0401050102010403050302030202,51.15.23.91,443,"771,60-47-61-53-5-10-49191-49171-49172-49195-49187-49196-49188-49161-49162-64-50-106-56-19-4,65281-0-10-11-13,23-24,0",4d7a28d6f2263ed61de88ca66eb011e3,192.168.198.118,49177,1587950662.003987
0,16030100610100005d03015e7f366dd85c666b844b53027123e9fcee9c79a24a090594ebe3433bfa4f80ff205e1bf4eb6f33e9136770099236425b321bb546a5428f5153d2b1799f67cae138001600040005000a000900640062000300060013001200630100,101.226.233.172,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.198.129,1035,53718.633595
0,16030100410100003d03015e58d33d5ad2bdab8ec2e502f75e49af5b8cadcdfab26aec98d6ccf7d5c4f0ab00001600040005000a000900640062000300060013001200630100,2.21.141.61,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.198.14,1033,53781.843864
0,16030100610100005d03015e7d1fd42ab12d9d6db0e5d6db2140ffae70dd8283b8917c31144032da36684420aaa278800b2b04f96e7f02bc8ea4eb4177fd11c0936a32ad73e8654f84328f09001600040005000a000900640062000300060013001200630100,35.244.253.184,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.198.89,1039,53713.230137
0,16030100610100005d03015ecc4856e7d0ddd11e32301917b6a3b38af1b67e7c9cdd81fd10df87e65b90dd208a4fa2ef17806675e3fce4061a72d3b5b70c66afc31adad9d65634f5bc7ac9ea001600040005000a000900640062000300060013001200630100,220.181.38.149,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.199.108,1043,53724.239889
0,16030100610100005d03015e7f672f92cd8c8ec364a6603eed68ede713274a2a528c47dbd95538480114c220358238613f79493b201f7a008ca9182a4b491a98d4d30f47b43b4bc4a18e784c001600040005000a000900640062000300060013001200630100,101.226.233.172,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.2.135,1035,53722.206033
0,160301006e0100006a03015ea6e284dbba9914855a3ca1e6eea4c88069fea55b46116b4a1073126195fa5a000018002f00350005000ac013c014c009c00a003200380013000401000029ff0100010000000010000e00000b612e736565616e752e7275000a0006000400170018000b00020100,81.177.165.102,443,"769,47-53-5-10-49171-49172-49161-49162-50-56-19-4,65281-0-10-11,23-24,0",1d095e68489d3c535297cd8dffb06cb9,192.168.2.246,49177,1588022083.087271
0,16030100410100003d03015e7d33c16a91d6c3d9863fabbbf7ff9af1a5bebc344af1d0526f4366310b0b9d00001600040005000a000900640062000300060013001200630100,193.104.215.66,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.2.60,1033,53730.537509
0,16030100410100003d03015ea59b4f71daf8dcd0751a24321bebd44b54e19b0845960283b8eb382b7ffcae00001600040005000a000900640062000300060013001200630100,94.100.180.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.2.69,1032,53706.672718
0,16030100610100005d03015e591198d539a4c1dd446873142c33340f3cd2e71531b0f0e95cb79abead8acc20ac940988f8cd2e269875ffd53e2f0f24253629c6e3017428ab2969cf1c8d70a9001600040005000a000900640062000300060013001200630100,106.11.251.19,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.20.232,1046,53741.383281
0,16030100610100005d03015e555df9f8e3716b264c19476f770fbe09f6199d4982d4b48f115ab0a681a0ec2080cfc86cba3554d678c5356a2607a6146a212691d1a351c9c83e937b9e5b2d1c001600040005000a000900640062000300060013001200630100,180.101.49.11,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.20.253,1047,53723.70407
0,16030100410100003d03015e571ab8dc96f917cf5311641cf3f590cf6dec95e016e8a569138a57499c40b800001600040005000a000900640062000300060013001200630100,203.208.41.56,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.201.7,1034,53784.260249
0,16030100610100005d03015e56d1604970e6fb180008a07143dfea1b36dcc33a024601a6389fba54aa667120f866cc06ddc94e624d8e83c5275a4626709ebaac7bb410af96bd576a1b3993a9001600040005000a000900640062000300060013001200630100,59.37.116.35,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.202.118,1034,53711.446528
0,1603010136010001320303dbe03b835ffa46b5e57a12d596e992d094ce827eba3f8ec62bf1a72224f769af0000b4c030c02cc028c024c014c00a00a500a300a1009f006b006a0069006800390038003700360088008700860085c019c032c02ec02ac026c00fc005009d003d00350084c02fc02bc027c023c013c00900a400a200a0009e00670040003f003e00330032003100300045004400430042c018c031c02dc029c025c00ec004009c003c002f0041009a00990098009700960007c011c007c016c00cc00200050004c012c008001600130010000dc017c00dc003000a00ff01000055000b000403000102000a001c001a00170019001c001b0018001a0016000e000d000b000c0009000a00230000000d0020001e060106020603050105020503040104020403030103020303020102020203000f000101,87.240.139.194,443,"771,49200-49196-49192-49188-49172-49162-165-163-161-159-107-106-105-104-57-56-55-54-136-135-134-133-49177-49202-49198-49194-49190-49167-49157-157-61-53-132-49199-49195-49191-49187-49171-49161-164-162-160-158-103-64-63-62-51-50-49-48-69-68-67-66-49176-49201-49197-49193-49189-49166-49156-156-60-47-65-154-153-152-151-150-7-49169-49159-49174-49164-49154-5-4-49170-49160-22-19-16-13-49175-49165-49155-10-255,11-10-35-13-15,23-25-28-27-24-26-22-14-13-11-12-9-10,0-1-2",07718c8e9f039b36b0d3e342b5f730ce,192.168.202.192,1039,53746.692297
0,16030100610100005d03015e589b28b4ac14a506b5e5a701f3e771baae95fe3b9bfdfae8a0f74bec0b3dfa20ef7021084c6cdec6c0b8276296b173c04599c028b4a0c76b6fd4aa94dc5ff5b9001600040005000a000900640062000300060013001200630100,52.218.37.18,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.202.248,1048,54253.605072
0,16030100610100005d03015e7ba3fd2421e1b1296f179d23d47769793d3a254f43fb23d356343c590facc3209d73d9cb22325dc179ee3f5043f1f9c38175960c967f24d9aee66eb32a01a655001600040005000a000900640062000300060013001200630100,220.181.38.149,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.202.34,1042,53729.079819
0,16030100410100003d03015ea577259114e6f74683c0bf3e4bc09afb537e74b57fbe1b393784b66aeb963e00001600040005000a000900640062000300060013001200630100,220.181.38.150,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.203.240,1084,53764.164884
0,16030100610100005d03015e7be4ff18412c7a71f15275b229acb0174f1a9c93aea92074d2c047078f2a6c20f5cb3a5108aaf0d06dcffbd6e69db360963cf72392d18c53998f6fcdac2e98f1001600040005000a000900640062000300060013001200630100,34.102.222.207,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.204.0,1038,53716.124194
0,16030100410100003d03015e55546971daf8dcd0751a24321bebd44b54e19b0845960283b8eb382b7ffcae00001600040005000a000900640062000300060013001200630100,217.69.139.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.204.29,1032,53710.837054
0,16030100410100003d03015ecfda5271daf8dcd0751a24321bebd44b54e19b0845960283b8eb382b7ffcae00001600040005000a000900640062000300060013001200630100,217.69.139.110,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.205.157,1033,53709.043121
