,client_hello_pkt,destination_ip,destination_port,ja3,ja3_digest,source_ip,source_port,timestamp
0,16030100410100003d03015ef381764c39a4122dea80edbbfaad5f94ad9883a813e92a3fcf9e453150b6f500001600040005000a000900640062000300060013001200630100,203.208.39.239,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.124.172,1036,53777.125078
0,160303009e0100009a03035ef5d47701361ff64c9261789418056e33ff6b57e289429d94f913cb11a9cd2100002a003c002f003d00350005000ac027c013c014c02bc023c02cc024c009c00a00400032006a00380013000401000047ff010001000000001a00180000156170692e62726f777365722e79616e6465782e7275000a0006000400170018000b00020100000d0010000e0401050102010403050302030202,213.180.204.82,443,"771,60-47-61-53-5-10-49191-49171-49172-49195-49187-49196-49188-49161-49162-64-50-106-56-19-4,65281-0-10-11-13,23-24,0",4d7a28d6f2263ed61de88ca66eb011e3,192.168.124.18,49178,1593195822.736142
0,16030300990100009503035ef87083dbba9914855a3ca1e6eea4c88069fea55b46116b4a1073126195fa5a00002a003c002f003d00350005000ac027c013c014c02bc023c02cc024c009c00a00400032006a00380013000401000042ff01000100000000150013000010636f6e74656e742e6d716c352e636f6d000a0006000400170018000b00020100000d0010000e0401050102010403050302030202,209.58.191.182,443,"771,60-47-61-53-5-10-49191-49171-49172-49195-49187-49196-49188-49161-49162-64-50-106-56-19-4,65281-0-10-11-13,23-24,0",4d7a28d6f2263ed61de88ca66eb011e3,192.168.124.215,49177,1593366842.962408
0,16030100610100005d03015ee657211b9fdabd175feeb597da7b9bcb6ce64d2f31c515d3c0b6266b9be20420d683cbc433714aea7487778c7ac539777202b920350e591a00d836532a492147001600040005000a000900640062000300060013001200630100,123.53.182.173,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.124.226,1038,53731.408984
1,16030000610100005d03005ee6576e746b61c9c52dba180bd984ab11817a712a3cb6d82b98b2958f33009320324143fb548e88b35f721bd72bdea9f212a260b2caa5df7fe48074c2b1f261b8001600040005000a000900640062000300060013001200630100,106.120.159.126,443,"768,4-5-10-9-100-98-3-6-19-18-99,,,",35ed9d26feeb821f643139efe2a9a459,192.168.124.226,1046,53808.221485
0,16030100410100003d03015ee36dbfd5d3993bdea41173314572cff15bfcc61eaf45b535dcc4d2cd35317f00001600040005000a000900640062000300060013001200630100,203.208.41.66,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.124.245,1034,53703.869585
0,16030100410100003d03015ee18859daa5c9a67b2fa31fd8169f83b983831876bdccce909446ff54ccdeaa00001600040005000a000900640062000300060013001200630100,203.208.50.79,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.124.255,1036,53733.123904
0,16030100610100005d03015eef5ed687cf31454f6f2c6cbfc6325ace38ab6d3437aeeaacab6843f5bf8fff2088199ae3d4ca7605553888bfbfb2bf82fa86447291b2d9c65cebdbe177bbabbe001600040005000a000900640062000300060013001200630100,14.0.47.76,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.124.65,1037,53743.366804
0,16030100410100003d03015ef5cf9abda0b011c84ef5a2dbeea319d1b7d72686f42b3e9791eb2205c3be8300001600040005000a000900640062000300060013001200630100,203.208.40.47,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.124.70,1036,53728.148719
0,16030100410100003d03015ede5c423210785f49223cb83b8a80c2a7ff256227764901b0e0521521af13f600001600040005000a000900640062000300060013001200630100,203.208.40.63,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.125.132,1036,53731.497072
0,16030100410100003d03015ef485cb4354cd85933abd25b1dd1ea57e48ee681a1b67d6b11356a691c6798000001600040005000a000900640062000300060013001200630100,203.208.41.79,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.125.137,1035,53728.165131
0,16030100410100003d03015ee7a40ecb8874b5408d79bef0797bc7819e85df43f488d301e14d2fa62a56fc00001600040005000a000900640062000300060013001200630100,203.208.39.223,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.125.162,1036,53757.273521
0,16030100610100005d03015ef3ed3b648c1fb4e227dac446b5c05dd172be450d1ea39df93603162ba9b2c620405c3e7d589fe11ec67eb219c058285fb79933193b9056edc83f6765af681486001600040005000a000900640062000300060013001200630100,218.75.154.34,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.125.166,1035,53723.555202
0,16030100720100006e03015edf063e6410a3c9300e2b86f58e54c2e7d0b8802a03825caebc374a6f5f46fb000018002f00350005000ac013c014c009c00a00320038001300040100002d00000019001700001469702d696e666f2e66662e61766173742e636f6d000a0006000400170018000b00020100,5.62.40.221,443,"769,47-53-5-10-49171-49172-49161-49162-50-56-19-4,0-10-11,23-24,0",9a35e493f961ac377f948690b5334a9c,192.168.125.189,49161,1591646763.365901
1,16030200740100007003025edf0642946f1a8654dd7cb37955235a9efdf08138b41b43eedbfde2fe79746b000018002f00350005000ac013c014c009c00a00320038001300040100002f0000001b0019000016616e616c79746963732e66662e61766173742e636f6d000a0006000400170018000b00020100,5.62.53.213,443,"770,47-53-5-10-49171-49172-49161-49162-50-56-19-4,0-10-11,23-24,0",667974adbac1c3c817854137b91d3099,192.168.125.189,49163,1591646767.029386
0,16030300940100009003035ee4cdfa6410a3c9300e2b86f58e54c2e7d0b8802a03825caebc374a6f5f46fb00002a003c002f003d00350005000ac027c013c014c02bc023c02cc024c009c00a00400032006a0038001300040100003d000000150013000010636f6e74656e742e6d716c352e636f6d000a0006000400170018000b00020100000d0010000e0401050102010403050302030202,209.58.191.182,443,"771,60-47-61-53-5-10-49191-49171-49172-49195-49187-49196-49188-49161-49162-64-50-106-56-19-4,0-10-11-13,23-24,0",d7150af4514b868defb854db0f62a441,192.168.125.218,49161,1592025580.100232
0,1603010200010001fc03037a43bcf3aca488774b66c35f7ec0131b84944921c0eab733c48299e2022d180f00008ac030c02cc028c024c014c00ac022c02100a3009f006b006a0039003800880087c032c02ec02ac026c00fc005009d003d00350084c012c008c01cc01b00160013c00dc003c02fc02bc027c023c013c009c01fc01e00a2009e0067004000330032009a009900450044c031c02dc029c025c00ec004009c003c002f00960041c011c007c00cc002000500ff01000149000b000403000102000a00340032000e000d0019000b000c00180009000a00160017000800060007001400150004000500120013000100020003000f0010001100230000000d0020001e060106020603050105020503040104020403030103020303020102020203000f000101001500d8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,64.74.17.131,443,"771,49200-49196-49192-49188-49172-49162-49186-49185-163-159-107-106-57-56-136-135-49202-49198-49194-49190-49167-49157-157-61-53-132-49170-49160-49180-49179-22-19-49165-49155-49199-49195-49191-49187-49171-49161-49183-49182-162-158-103-64-51-50-154-153-69-68-49201-49197-49193-49189-49166-49156-156-60-47-150-65-49169-49159-49164-49154-5-255,11-10-35-13-15-21,14-13-25-11-12-24-9-10-22-23-8-6-7-20-21-4-5-18-19-1-2-3-15-16-17,0-1-2",b4010bb835ee1b035da12e3f933c9312,192.168.125.36,1034,53717.319985
0,16030300c0010000bc03035ef481313f5fa552aa687295fb68fa52e88349eec2a6ef3e60e4a77f0d4cfc64000034c030c02fc028c027c014c013009f009e009d009c003d003c0035002fc02cc02bc024c023c00ac009006a004000380032000a00130100005f0000001d001b000018736c732e7570646174652e6d6963726f736f66742e636f6d000500050100000000000a0006000400170018000b00020100000d001400120401050102010403050302030202060106030023000000170000ff01000100,13.74.179.117,443,"771,49200-49199-49192-49191-49172-49171-159-158-157-156-61-60-53-47-49196-49195-49188-49187-49162-49161-106-64-56-50-10-19,0-5-10-11-13-35-23-65281,23-24,0",205200cdaac61b110838556b834070d1,192.168.125.64,49446,1593054776.39696
0,16030100410100003d03015eddc32263ae26599ac125f86173cf0c8cfce8f209cc0c3714ae04fe756fd08300001600040005000a000900640062000300060013001200630100,203.208.39.223,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.126.121,1036,53728.984094
0,16030100410100003d03015ef489c64c73c9b730bd2ac54e63d10e9a72460cfcf38686f13ce8f4385b484d00001600040005000a000900640062000300060013001200630100,123.53.182.173,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.126.123,1033,53711.385352
0,16030100610100005d03015ef4bd70b4495c9f9e0229f952cfbe3e724693952a8ac518a7af5c09cdc80ce32056625ad2d8d4ecddab861d549804ca93ba864fcd7abe37dd85e1e92fb346d43e001600040005000a000900640062000300060013001200630100,104.248.7.162,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.126.13,1046,53766.445357
0,16030100410100003d03015ef36691599953d008c8d52d129ac6a03a956d529971e8d812005450c7be3a7f00001600040005000a000900640062000300060013001200630100,203.208.41.111,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.126.160,1035,53748.252419
0,16030100610100005d03015ef9df140846ea7650a794e72fb2ec7bcb0a08eb987c3586421fde69745f4db9204db4c36b687b5bbd09794832ad6a81ec0b62017c694a5281118dfca5d06e5cad001600040005000a000900640062000300060013001200630100,107.20.104.77,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.126.189,1038,53735.290266
0,16030100410100003d03015ee5bea98c4ce450f80622b43dac062462de782b4c40023890f8fdee537b2d4300001600040005000a000900640062000300060013001200630100,213.180.204.148,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.126.190,1033,53706.795792
0,16030100610100005d03015ef40d5afa95a3a542590d044b8dd38b577465b9699f8af7b305737e3f72dd6f201854307d6fd31ad012504035a6b60bff9fc9ed83ef695a1055e7e26ec36a5845001600040005000a000900640062000300060013001200630100,220.181.38.150,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.127.114,1060,53730.735115
0,16030100410100003d03015edeef7b3210785f49223cb83b8a80c2a7ff256227764901b0e0521521af13f600001600040005000a000900640062000300060013001200630100,203.208.40.55,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.127.129,1036,53729.176583
0,16030100410100003d03015ee1027d0021b5fa78f9354d5dee90f31f9baf221e1716f784334b28cdac480e00001600040005000a000900640062000300060013001200630100,203.208.50.79,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.127.172,1036,53731.794648
0,16030100410100003d03015ee44fe810f2f4af804df845b930be9801a42b2d5148dd124741faea9eefde6500001600040005000a000900640062000300060013001200630100,203.208.40.120,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.127.232,1036,53757.061884
0,16030100410100003d03015ee409678cb92acb0587d468bff29f8f08df62267131b2b9774bea603e84f06700001600040005000a000900640062000300060013001200630100,123.53.182.173,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.127.41,1033,53719.84097
0,16030300c0010000bc03035ef5d5595dfb3759376344f5b925bd0e8b4ebd59129c4d715609b0f9e8710825000034c030c02fc028c027c014c013009f009e009d009c003d003c0035002fc02cc02bc024c023c00ac009006a004000380032000a00130100005f0000001d001b000018736c732e7570646174652e6d6963726f736f66742e636f6d000500050100000000000a0006000400170018000b00020100000d001400120401050102010403050302030202060106030023000000170000ff01000100,52.229.171.202,443,"771,49200-49199-49192-49191-49172-49171-159-158-157-156-61-60-53-47-49196-49195-49188-49187-49162-49161-106-64-56-50-10-19,0-5-10-11-13-35-23-65281,23-24,0",205200cdaac61b110838556b834070d1,192.168.127.61,49446,1593141849.614297
0,16030300c0010000bc03035ef62e60abd04b99c1b06f7c7c799f595e39d234507343c80b232b6034627e68000034c030c02fc028c027c014c013009f009e009d009c003d003c0035002fc02cc02bc024c023c00ac009006a004000380032000a00130100005f0000001d001b000018736c732e7570646174652e6d6963726f736f66742e636f6d000500050100000000000a0006000400170018000b00020100000d001400120401050102010403050302030202060106030023000000170000ff01000100,13.68.93.109,443,"771,49200-49199-49192-49191-49172-49171-159-158-157-156-61-60-53-47-49196-49195-49188-49187-49162-49161-106-64-56-50-10-19,0-5-10-11-13-35-23-65281,23-24,0",205200cdaac61b110838556b834070d1,192.168.128.10,49446,1593164653.650078
0,16030100410100003d03015ee10ed1e289b46c11b9c08147d292a392ea4cc4c227c1801f385e60f73b0c8600001600040005000a000900640062000300060013001200630100,203.208.41.95,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.128.107,1035,53751.199156
0,16030100410100003d03015ee5088d951a190c904785df85cc3173757cd979b26d5dfcb570b1f5e765c8f400001600040005000a000900640062000300060013001200630100,203.208.39.215,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.128.125,1035,53736.769177
0,16030100410100003d03015efa7f7a83cc268f10057bfae8491429e2023a915bb865e470677b1934d2c35900001600040005000a000900640062000300060013001200630100,203.208.40.47,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.128.14,1035,53749.259166
0,16030100410100003d03015ee0b0f6030dd61310434668b03c726085fa0a94d509cf91f2d94bd6394d1fce00001600040005000a000900640062000300060013001200630100,203.208.40.63,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.128.219,1035,53730.31044
0,16030100410100003d03015ee56ecd8bef6c5f577b237dd7340db4d361116e0eb04a669830281dea1ebd2200001600040005000a000900640062000300060013001200630100,203.208.39.215,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.128.221,1036,53744.794762
0,16030100610100005d03015eefcb9196ca9bc2e03f040a2188dd4746f3f1e081410bdf9944315bcd2973182001bafc07c75e6ff5ca265e55db6953f2449db31ea84aba91c5a9fc7e6f33f9b0001600040005000a000900640062000300060013001200630100,180.101.193.140,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.128.226,1038,53719.924182
0,16030100410100003d03015ee46d000f94c1fc22e7f9034de424d16ab3a03f6b7dc4cb017fb2b38712d48b00001600040005000a000900640062000300060013001200630100,203.208.39.216,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.129.12,1036,53731.90057
0,16030100410100003d03015ee984ad4c73c9b730bd2ac54e63d10e9a72460cfcf38686f13ce8f4385b484d00001600040005000a000900640062000300060013001200630100,123.53.182.174,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.129.120,1033,53723.166786
0,16030100410100003d03015eec89d0ad8e044533ab24b427e5a5ea6def5912e5ea41fbea1bf8f16d50cd3300001600040005000a000900640062000300060013001200630100,203.208.39.239,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.129.127,1035,53729.169813
0,16030100410100003d03015ef5cf86165cf016b51cdffbdc2e985d93ce418813bbb3e7e6152cb8dcdbbcfe00001600040005000a000900640062000300060013001200630100,203.208.50.175,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.129.141,1036,53732.052581
0,16030100410100003d03015ef48886b5cc051dadf4d46125f0caa8f544b80e0f9a2cb9830d8e80c28e837100001600040005000a000900640062000300060013001200630100,203.208.41.79,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.129.142,1036,53728.057601
0,16030100410100003d03015ef0d526c13cddf7a8b79e47423060ff7bb7db6b6103a90220036414b671f0e600001600040005000a000900640062000300060013001200630100,54.232.198.103,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.129.24,1037,53741.474709
0,16030300a8010000a403035ef52cf1dbba9914855a3ca1e6eea4c88069fea55b46116b4a1073126195fa5a00002a003c002f003d00350005000ac027c013c014c02bc023c02cc024c009c00a00400032006a00380013000401000051ff010001000000001b001900001673637265656e636173742d6f2d6d617469632e636f6d000500050100000000000a0006000400170018000b00020100000d0010000e0401050102010403050302030202,3.84.106.85,443,"771,60-47-61-53-5-10-49191-49171-49172-49195-49187-49196-49188-49161-49162-64-50-106-56-19-4,65281-0-5-10-11-13,23-24,0",2a458dd9c65afbcf591cd8c2a194b804,192.168.129.46,49177,1593152941.042557
0,16030100410100003d03015ee7179fb5cc051dadf4d46125f0caa8f544b80e0f9a2cb9830d8e80c28e837100001600040005000a000900640062000300060013001200630100,203.208.39.223,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.129.87,1035,53731.886431
0,16030000610100005d03005edea66611a9e8c8e885638fbfdb641df2996789ceee408e97b6fbaccd01b0e7201d9948d5687a454d720ecaeb548ad4aba280428c8b6c0ff708b84ddcd6a58397001600040005000a000900640062000300060013001200630100,106.120.159.126,443,"768,4-5-10-9-100-98-3-6-19-18-99,,,",35ed9d26feeb821f643139efe2a9a459,192.168.129.97,1046,53807.904196
0,16030100410100003d03015ee0b1cdb5cc051dadf4d46125f0caa8f544b80e0f9a2cb9830d8e80c28e837100001600040005000a000900640062000300060013001200630100,203.208.40.120,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.13.163,1036,53729.847159
0,16030100410100003d03015ee18ea54b673f83888eb556aa0e9aa0ec1082613f33ae59cd7c4a6a44b3d6b400001600040005000a000900640062000300060013001200630100,203.208.41.79,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.13.48,1036,53738.050689
0,16030100610100005d03015eedd438d68e2cb13393c744e8b61b6f7e5f9a1724957cbfd52409f69aa83e13200d23d40b7f84bb6a648d279bd6ebc93dbf6b5442e66afd30008e12ae52fdb927001600040005000a000900640062000300060013001200630100,107.20.104.77,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.13.85,1036,53713.827292
0,16030300a00100009c03035ee709b701361ff64c9261789418056e33ff6b57e289429d94f913cb11a9cd2100002a003c002f003d00350005000ac027c013c014c02bc023c02cc024c009c00a00400032006a00380013000401000049ff010001000000001c001a000017646f776e6c6f61642e63646e2e79616e6465782e6e6574000a0006000400170018000b00020100000d0010000e0401050102010403050302030202,5.45.205.242,443,"771,60-47-61-53-5-10-49191-49171-49172-49195-49187-49196-49188-49161-49162-64-50-106-56-19-4,65281-0-10-11-13,23-24,0",4d7a28d6f2263ed61de88ca66eb011e3,192.168.130.126,49179,1592226416.709405
0,1603010200010001fc0303bc5c583f1ad51f8ad71663ed3a57763c7914344e18b8a537c4c975137cf3835e2022e97122634144a8791ad3b15d2f8c271f69271a926e995ffe0b836a81b4a468003e130213031301c02cc030009fcca9cca8ccaac02bc02f009ec024c028006bc023c0270067c00ac0140039c009c0130033009d009c003d003c0035002f00ff010001750000002700250000226170692d757064617465736572766963652e7064666172636869746563742e6f7267000b000403000102000a000c000a001d0017001e00190018337400000010000b000908687474702f312e31001600000017000000310000000d0030002e040305030603080708080809080a080b080408050806040105010601030302030301020103020202040205020602002b0009080304030303020301002d00020101003300260024001d002016696a1b61fbb74272aad1a7746b77737c87f312c43afffc044f64e9fdd4f3550015009e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,64.15.159.224,443,"771,4866-4867-4865-49196-49200-159-52393-52392-52394-49195-49199-158-49188-49192-107-49187-49191-103-49162-49172-57-49161-49171-51-157-156-61-60-53-47-255,0-11-10-13172-16-22-23-49-13-43-45-51-21,29-23-30-25-24,0-1-2",f436b9416f37d134cadd04886327d3e8,192.168.130.163,1032,53708.327553
0,16030100410100003d03015ee10c17cc699181aa78620ce1179bf97d9d7029260a5b13b6cb26fe2fef6b9800001600040005000a000900640062000300060013001200630100,203.208.50.87,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.130.71,1035,53729.867983
0,16030100410100003d03015ee29e103c61541cf8430948c11be0c724601e09491ef090f1cb5763c739962f00001600040005000a000900640062000300060013001200630100,203.208.40.55,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.131.200,1036,53751.107249
0,16030100410100003d03015ef85511030dd61310434668b03c726085fa0a94d509cf91f2d94bd6394d1fce00001600040005000a000900640062000300060013001200630100,203.208.40.47,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.131.251,1036,53729.452758
0,16030100410100003d03015edea9ea34169d627dd02a5974d5bcfad0aec8fcc21de427644ba5e20763f56f00001600040005000a000900640062000300060013001200630100,203.208.40.63,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.132.101,1035,53728.476962
0,16030100610100005d03015ef851a32af2c92033ceb04fa5027dcdd28b69abc3b23469b51619665e8f60fe20b18323017b21b977d456de7df038edbc0cc80fbc0e439624d392e12eb785cb60001600040005000a000900640062000300060013001200630100,198.84.119.122,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.132.111,1035,53733.99576
0,16030100610100005d03015efa0722101ad55ec792a3f1dd0df518d75bd3084fc0a6932ca22425e1ec127120064fd06e1ee9810b7997eb0d13d540d134929e9d8c9e000fe923df4f07e16e54001600040005000a000900640062000300060013001200630100,31.13.72.54,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.132.15,1034,53715.605758
0,16030300c0010000bc03035ef65acd0dd7a378e0975f540d6bb859c153ea5e5d144789f262c7e3aa04c7af000034c030c02fc028c027c014c013009f009e009d009c003d003c0035002fc02cc02bc024c023c00ac009006a004000380032000a00130100005f0000001d001b000018736c732e7570646174652e6d6963726f736f66742e636f6d000500050100000000000a0006000400170018000b00020100000d001400120401050102010403050302030202060106030023000000170000ff01000100,13.74.179.117,443,"771,49200-49199-49192-49191-49172-49171-159-158-157-156-61-60-53-47-49196-49195-49188-49187-49162-49161-106-64-56-50-10-19,0-5-10-11-13-35-23-65281,23-24,0",205200cdaac61b110838556b834070d1,192.168.132.76,49446,1593176022.418257
0,16030100410100003d03015ee4dd2a5a9b27eb020381c1c63fe3a98ba99b09e01952c380f4d0b133d86d4500001600040005000a000900640062000300060013001200630100,203.208.39.207,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.133.119,1035,53755.792652
0,16030100410100003d03015ee8eb118cb92acb0587d468bff29f8f08df62267131b2b9774bea603e84f06700001600040005000a000900640062000300060013001200630100,79.137.94.254,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.133.174,1033,53712.757027
0,16030100410100003d03015eded2e993f665d5fbad9f26e2d2c006dc60477fb5af5c174e2018a08305745800001600040005000a000900640062000300060013001200630100,203.208.40.56,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.133.232,1035,53727.368
0,16030100410100003d03015ee495c910f2f4af804df845b930be9801a42b2d5148dd124741faea9eefde6500001600040005000a000900640062000300060013001200630100,203.208.39.223,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.133.254,1035,53757.201919
0,16030100410100003d03015eeb2b243210785f49223cb83b8a80c2a7ff256227764901b0e0521521af13f600001600040005000a000900640062000300060013001200630100,203.208.50.79,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.133.48,1035,53729.996918
0,16030300970100009303035ee43b6cdbba9914855a3ca1e6eea4c88069fea55b46116b4a1073126195fa5a00002a003c002f003d00350005000ac027c013c014c02bc023c02cc024c009c00a00400032006a00380013000401000040ff0100010000000013001100000e6563732e6f66666963652e636f6d000a0006000400170018000b00020100000d0010000e0401050102010403050302030202,52.113.194.132,443,"771,60-47-61-53-5-10-49191-49171-49172-49195-49187-49196-49188-49161-49162-64-50-106-56-19-4,65281-0-10-11-13,23-24,0",4d7a28d6f2263ed61de88ca66eb011e3,192.168.134.12,49178,1592042532.177284
0,16030100610100005d03015ee43f0c9eeb1181ea4bc31d1710d1b4387da16e23cf4c4e1d1bd3d3246b250120464685f0ea6cac26b24da1ac9dcf32b37a5b429f52c5889bb8db8f7cfc0abbce001600040005000a000900640062000300060013001200630100,119.96.138.251,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.134.121,1040,53723.434315
0,16030100410100003d03015ee1e9c5b4def2167fe807cf700a6d66d1693e6fdf24ad684460bf0d2719f54f00001600040005000a000900640062000300060013001200630100,203.208.50.95,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.134.125,1035,53739.74848
0,1603010200010001fc0303acbf7e984f42356e20ea3847df4212f6b073740d32e9d7c5f36e9788aef4bca40000a6c030c02cc028c024c014c00a00a500a300a1009f006b006a0069006800390038003700360088008700860085c032c02ec02ac026c00fc005009d003d00350084c02fc02bc027c023c013c00900a400a200a0009e00670040003f003e0033003200310030009a0099009800970045004400430042c031c02dc029c025c00ec004009c003c002f00960041c011c007c00cc0020005c012c008001600130010000dc00dc00300ff0100012d0000001d001b0000187365637572652e6c6f676d65696e7265736375652e636f6d000b000403000102000a001c001a00170019001c001b0018001a0016000e000d000b000c0009000a00230000000d0020001e060106020603050105020503040104020403030103020303020102020203000f000101001500b30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,64.95.129.87,443,"771,49200-49196-49192-49188-49172-49162-165-163-161-159-107-106-105-104-57-56-55-54-136-135-134-133-49202-49198-49194-49190-49167-49157-157-61-53-132-49199-49195-49191-49187-49171-49161-164-162-160-158-103-64-63-62-51-50-49-48-154-153-152-151-69-68-67-66-49201-49197-49193-49189-49166-49156-156-60-47-150-65-49169-49159-49164-49154-5-49170-49160-22-19-16-13-49165-49155-255,0-11-10-35-13-15-21,23-25-28-27-24-26-22-14-13-11-12-9-10,0-1-2",887983fd07ed0d10e96e7f002b323a43,192.168.134.160,1033,53720.365737
0,16030100410100003d03015ee6acd0d8e6bf4ad44e83137c7daec0803fd0dae488b37db93fe0cb73ad349900001600040005000a000900640062000300060013001200630100,203.208.39.223,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.134.174,1036,53741.718135
