timestamp,source_ip,source_port,destination_ip,destination_port,ja3_digest,ja3s_digest,fp_num
53765.948727999996,203.208.39.223,443,192.168.223.136,1066,,5cd6efb8d804faf03e1462073b729151,0
53769.94025,203.208.39.223,443,192.168.223.136,1069,,5cd6efb8d804faf03e1462073b729151,0
53771.44758099999,203.208.39.223,443,192.168.223.136,1071,,5cd6efb8d804faf03e1462073b729151,0
53745.48596900001,203.208.39.223,443,192.168.23.234,1035,,5cd6efb8d804faf03e1462073b729151,0
53732.114972,203.208.39.223,443,192.168.232.244,1035,,5cd6efb8d804faf03e1462073b729151,0
53732.11921699999,203.208.39.223,443,192.168.232.244,1036,,5cd6efb8d804faf03e1462073b729151,0
53748.058972000006,203.208.39.223,443,192.168.232.244,1045,,5cd6efb8d804faf03e1462073b729151,0
53748.295978999995,203.208.39.223,443,192.168.232.244,1046,,5cd6efb8d804faf03e1462073b729151,0
53753.927237,203.208.39.223,443,192.168.232.244,1052,,5cd6efb8d804faf03e1462073b729151,0
53755.135962,203.208.39.223,443,192.168.232.244,1054,,5cd6efb8d804faf03e1462073b729151,0
53757.681071000006,203.208.39.223,443,192.168.232.244,1057,,5cd6efb8d804faf03e1462073b729151,0
53757.710226999996,203.208.39.223,443,192.168.232.244,1058,,5cd6efb8d804faf03e1462073b729151,0
53770.692972000004,203.208.39.223,443,192.168.232.244,1067,,5cd6efb8d804faf03e1462073b729151,0
53774.364224000004,203.208.39.223,443,192.168.232.244,1069,,5cd6efb8d804faf03e1462073b729151,0
53778.650867,203.208.39.223,443,192.168.232.244,1071,,5cd6efb8d804faf03e1462073b729151,0
53779.949271000005,203.208.39.223,443,192.168.232.244,1073,,5cd6efb8d804faf03e1462073b729151,0
53755.65300599999,203.208.39.223,443,192.168.232.62,1035,,5cd6efb8d804faf03e1462073b729151,0
53755.948976,203.208.39.223,443,192.168.232.62,1036,,5cd6efb8d804faf03e1462073b729151,0
53750.749015,203.208.39.223,443,192.168.233.100,1036,,5cd6efb8d804faf03e1462073b729151,0
53750.762029,203.208.39.223,443,192.168.233.100,1035,,5cd6efb8d804faf03e1462073b729151,0
53754.57101,203.208.39.223,443,192.168.239.111,1035,,5cd6efb8d804faf03e1462073b729151,0
53754.84044199999,203.208.39.223,443,192.168.239.111,1036,,5cd6efb8d804faf03e1462073b729151,0
53733.373036000005,203.208.39.223,443,192.168.24.247,1036,,5cd6efb8d804faf03e1462073b729151,0
53733.381957000005,203.208.39.223,443,192.168.24.247,1035,,5cd6efb8d804faf03e1462073b729151,0
53749.84596599999,203.208.39.223,443,192.168.24.247,1040,,5cd6efb8d804faf03e1462073b729151,0
53749.852225999995,203.208.39.223,443,192.168.24.247,1039,,5cd6efb8d804faf03e1462073b729151,0
53756.277464,203.208.39.223,443,192.168.24.247,1041,,5cd6efb8d804faf03e1462073b729151,0
53757.844970000006,203.208.39.223,443,192.168.24.247,1042,,5cd6efb8d804faf03e1462073b729151,0
53763.000986,203.208.39.223,443,192.168.24.247,1044,,5cd6efb8d804faf03e1462073b729151,0
53763.001969000004,203.208.39.223,443,192.168.24.247,1043,,5cd6efb8d804faf03e1462073b729151,0
53780.586966999996,203.208.39.223,443,192.168.24.247,1053,,5cd6efb8d804faf03e1462073b729151,0
53786.212973,203.208.39.223,443,192.168.24.247,1056,,5cd6efb8d804faf03e1462073b729151,0
53789.75906799999,203.208.39.223,443,192.168.24.247,1059,,5cd6efb8d804faf03e1462073b729151,0
53790.941759,203.208.39.223,443,192.168.24.247,1061,,5cd6efb8d804faf03e1462073b729151,0
53751.62825,203.208.39.223,443,192.168.244.152,1036,,5cd6efb8d804faf03e1462073b729151,0
53756.579986000004,203.208.39.223,443,192.168.251.213,1035,,5cd6efb8d804faf03e1462073b729151,0
53756.617976,203.208.39.223,443,192.168.251.213,1036,,5cd6efb8d804faf03e1462073b729151,0
53749.431983,203.208.39.223,443,192.168.252.10,1036,,5cd6efb8d804faf03e1462073b729151,0
53749.44596699999,203.208.39.223,443,192.168.252.10,1035,,5cd6efb8d804faf03e1462073b729151,0
53782.139967999996,203.208.39.223,443,192.168.29.48,1050,,5cd6efb8d804faf03e1462073b729151,0
53788.502327999995,203.208.39.223,443,192.168.29.48,1052,,5cd6efb8d804faf03e1462073b729151,0
53792.614008000004,203.208.39.223,443,192.168.29.48,1053,,5cd6efb8d804faf03e1462073b729151,0
53794.433342,203.208.39.223,443,192.168.29.48,1054,,5cd6efb8d804faf03e1462073b729151,0
53754.894976999996,203.208.39.223,443,192.168.31.88,1036,,5cd6efb8d804faf03e1462073b729151,0
53754.901962,203.208.39.223,443,192.168.31.88,1035,,5cd6efb8d804faf03e1462073b729151,0
53764.107498000005,203.208.39.223,443,192.168.34.171,1067,,5cd6efb8d804faf03e1462073b729151,0
53768.07661799999,203.208.39.223,443,192.168.34.171,1069,,5cd6efb8d804faf03e1462073b729151,0
53771.645166999995,203.208.39.223,443,192.168.34.171,1071,,5cd6efb8d804faf03e1462073b729151,0
53773.079103,203.208.39.223,443,192.168.34.171,1074,,5cd6efb8d804faf03e1462073b729151,0
53749.312022000006,203.208.39.223,443,192.168.48.206,1035,,5cd6efb8d804faf03e1462073b729151,0
53749.320788,203.208.39.223,443,192.168.48.206,1036,,5cd6efb8d804faf03e1462073b729151,0
53737.846977999994,203.208.39.223,443,192.168.5.204,1035,,5cd6efb8d804faf03e1462073b729151,0
53755.324963,203.208.39.223,443,192.168.5.204,1046,,5cd6efb8d804faf03e1462073b729151,0
53765.546234,203.208.39.223,443,192.168.5.204,1059,,5cd6efb8d804faf03e1462073b729151,0
53769.508979,203.208.39.223,443,192.168.5.204,1067,,5cd6efb8d804faf03e1462073b729151,0
53736.563084,203.208.39.223,443,192.168.53.216,1035,,5cd6efb8d804faf03e1462073b729151,0
53736.570974,203.208.39.223,443,192.168.53.216,1036,,5cd6efb8d804faf03e1462073b729151,0
53750.333228999996,203.208.39.223,443,192.168.53.216,1039,,5cd6efb8d804faf03e1462073b729151,0
53750.864965,203.208.39.223,443,192.168.53.216,1040,,5cd6efb8d804faf03e1462073b729151,0
53755.690967999995,203.208.39.223,443,192.168.53.216,1041,,5cd6efb8d804faf03e1462073b729151,0
53756.631228,203.208.39.223,443,192.168.53.216,1042,,5cd6efb8d804faf03e1462073b729151,0
53761.845960000006,203.208.39.223,443,192.168.53.216,1043,,5cd6efb8d804faf03e1462073b729151,0
53762.147965,203.208.39.223,443,192.168.53.216,1044,,5cd6efb8d804faf03e1462073b729151,0
53754.579998,203.208.39.223,443,192.168.53.61,1036,,5cd6efb8d804faf03e1462073b729151,0
53754.617969000006,203.208.39.223,443,192.168.53.61,1035,,5cd6efb8d804faf03e1462073b729151,0
53776.578004999996,203.208.39.223,443,192.168.53.61,1039,,5cd6efb8d804faf03e1462073b729151,0
53776.769964,203.208.39.223,443,192.168.53.61,1040,,5cd6efb8d804faf03e1462073b729151,0
53797.655589,203.208.39.223,443,192.168.53.61,1043,,5cd6efb8d804faf03e1462073b729151,0
53798.54079500001,203.208.39.223,443,192.168.53.61,1044,,5cd6efb8d804faf03e1462073b729151,0
53747.214233000006,203.208.39.223,443,192.168.55.6,1036,,5cd6efb8d804faf03e1462073b729151,0
53747.238973,203.208.39.223,443,192.168.55.6,1035,,5cd6efb8d804faf03e1462073b729151,0
53749.80923200001,203.208.39.223,443,192.168.6.137,1035,,5cd6efb8d804faf03e1462073b729151,0
53784.704964,203.208.39.223,443,192.168.6.137,1052,,5cd6efb8d804faf03e1462073b729151,0
53795.326223000004,203.208.39.223,443,192.168.6.137,1060,,5cd6efb8d804faf03e1462073b729151,0
53806.958226999996,203.208.39.223,443,192.168.6.137,1070,,5cd6efb8d804faf03e1462073b729151,0
53751.392975999996,203.208.39.223,443,192.168.63.107,1036,,5cd6efb8d804faf03e1462073b729151,0
53749.515697,203.208.39.223,443,192.168.68.119,1035,,5cd6efb8d804faf03e1462073b729151,0
53749.530967,203.208.39.223,443,192.168.68.119,1036,,5cd6efb8d804faf03e1462073b729151,0
53740.698985,203.208.39.223,443,192.168.68.47,1035,,5cd6efb8d804faf03e1462073b729151,0
53740.742238,203.208.39.223,443,192.168.68.47,1036,,5cd6efb8d804faf03e1462073b729151,0
53761.249971000005,203.208.39.223,443,192.168.68.47,1046,,5cd6efb8d804faf03e1462073b729151,0
53761.343227,203.208.39.223,443,192.168.68.47,1047,,5cd6efb8d804faf03e1462073b729151,0
53766.565971,203.208.39.223,443,192.168.68.47,1054,,5cd6efb8d804faf03e1462073b729151,0
53768.48022899999,203.208.39.223,443,192.168.68.47,1056,,5cd6efb8d804faf03e1462073b729151,0
53770.290229,203.208.39.223,443,192.168.68.47,1060,,5cd6efb8d804faf03e1462073b729151,0
53771.320965,203.208.39.223,443,192.168.68.47,1063,,5cd6efb8d804faf03e1462073b729151,0
53753.88697100001,203.208.39.223,443,192.168.7.111,1036,,5cd6efb8d804faf03e1462073b729151,0
53753.925236,203.208.39.223,443,192.168.7.111,1035,,5cd6efb8d804faf03e1462073b729151,0
53737.97125,203.208.39.223,443,192.168.7.88,1035,,5cd6efb8d804faf03e1462073b729151,0
53758.202971000006,203.208.39.223,443,192.168.7.88,1050,,5cd6efb8d804faf03e1462073b729151,0
53773.547419,203.208.39.223,443,192.168.7.88,1063,,5cd6efb8d804faf03e1462073b729151,0
53777.044965999994,203.208.39.223,443,192.168.7.88,1066,,5cd6efb8d804faf03e1462073b729151,0
53740.231981,203.208.39.223,443,192.168.71.146,1035,,5cd6efb8d804faf03e1462073b729151,0
53740.404124,203.208.39.223,443,192.168.71.146,1036,,5cd6efb8d804faf03e1462073b729151,0
53742.196993,203.208.39.223,443,192.168.75.140,1036,,5cd6efb8d804faf03e1462073b729151,0
53742.201229,203.208.39.223,443,192.168.75.140,1035,,5cd6efb8d804faf03e1462073b729151,0
53759.073233,203.208.39.223,443,192.168.75.140,1047,,5cd6efb8d804faf03e1462073b729151,0
53759.094968,203.208.39.223,443,192.168.75.140,1048,,5cd6efb8d804faf03e1462073b729151,0
53765.120973000005,203.208.39.223,443,192.168.75.140,1054,,5cd6efb8d804faf03e1462073b729151,0
53767.080011,203.208.39.223,443,192.168.75.140,1056,,5cd6efb8d804faf03e1462073b729151,0
53767.819974,203.208.39.223,443,192.168.75.140,1057,,5cd6efb8d804faf03e1462073b729151,0
53772.26429199999,203.208.39.223,443,192.168.75.140,1063,,5cd6efb8d804faf03e1462073b729151,0
53736.338117,203.208.39.223,443,192.168.90.247,1035,,5cd6efb8d804faf03e1462073b729151,0
53736.35896699999,203.208.39.223,443,192.168.90.247,1036,,5cd6efb8d804faf03e1462073b729151,0
53749.286958000004,203.208.39.223,443,192.168.90.247,1045,,5cd6efb8d804faf03e1462073b729151,0
53749.291961,203.208.39.223,443,192.168.90.247,1044,,5cd6efb8d804faf03e1462073b729151,0
53755.033969000004,203.208.39.223,443,192.168.90.247,1049,,5cd6efb8d804faf03e1462073b729151,0
53755.991224,203.208.39.223,443,192.168.90.247,1051,,5cd6efb8d804faf03e1462073b729151,0
53758.09596599999,203.208.39.223,443,192.168.90.247,1054,,5cd6efb8d804faf03e1462073b729151,0
53761.804974,203.208.39.223,443,192.168.90.247,1059,,5cd6efb8d804faf03e1462073b729151,0
53770.15597000001,203.208.39.223,443,192.168.90.247,1064,,5cd6efb8d804faf03e1462073b729151,0
53774.469986000004,203.208.39.223,443,192.168.90.247,1067,,5cd6efb8d804faf03e1462073b729151,0
53777.94940499999,203.208.39.223,443,192.168.90.247,1069,,5cd6efb8d804faf03e1462073b729151,0
53779.102464999996,203.208.39.223,443,192.168.90.247,1071,,5cd6efb8d804faf03e1462073b729151,0
53792.099235,203.208.39.223,443,192.168.91.195,1035,,5cd6efb8d804faf03e1462073b729151,0
53805.415962,203.208.39.223,443,192.168.91.195,1045,,5cd6efb8d804faf03e1462073b729151,0
53813.813975,203.208.39.223,443,192.168.91.195,1055,,5cd6efb8d804faf03e1462073b729151,0
53817.174248,203.208.39.223,443,192.168.91.195,1061,,5cd6efb8d804faf03e1462073b729151,0
53743.37998,203.208.39.223,443,192.168.92.116,1035,,5cd6efb8d804faf03e1462073b729151,0
53743.743974000005,203.208.39.223,443,192.168.92.116,1036,,5cd6efb8d804faf03e1462073b729151,0
53781.802975,203.208.39.223,443,192.168.92.116,1048,,5cd6efb8d804faf03e1462073b729151,0
53784.007975,203.208.39.223,443,192.168.92.116,1050,,5cd6efb8d804faf03e1462073b729151,0
53791.867233000004,203.208.39.223,443,192.168.92.116,1055,,5cd6efb8d804faf03e1462073b729151,0
53792.951973,203.208.39.223,443,192.168.92.116,1056,,5cd6efb8d804faf03e1462073b729151,0
53802.381975,203.208.39.223,443,192.168.92.116,1066,,5cd6efb8d804faf03e1462073b729151,0
53805.352972,203.208.39.223,443,192.168.92.116,1069,,5cd6efb8d804faf03e1462073b729151,0
53753.059982000006,203.208.39.223,443,192.168.98.30,1036,,5cd6efb8d804faf03e1462073b729151,0
53753.099007000004,203.208.39.223,443,192.168.98.30,1035,,5cd6efb8d804faf03e1462073b729151,0
1591941449.192502,192.168.101.27,49178,13.107.42.23,443,4d7a28d6f2263ed61de88ca66eb011e3,,1
1591941449.215823,192.168.101.27,49177,52.109.8.21,443,4d7a28d6f2263ed61de88ca66eb011e3,,1
1591941451.811871,192.168.101.27,49179,52.109.120.32,443,4d7a28d6f2263ed61de88ca66eb011e3,,1
1591941449.251393,13.107.42.23,443,192.168.101.27,49178,,70b9168e9fd446fb5ac938f381785e62,0
1592033098.938872,13.107.42.23,443,192.168.39.207,49161,,7e468c2751f5647292fc2cb3c73a3352,0
1591941449.437953,52.109.8.21,443,192.168.101.27,49177,,70b9168e9fd446fb5ac938f381785e62,0
1592572701.981302,52.109.8.21,443,192.168.104.237,49161,,7e468c2751f5647292fc2cb3c73a3352,0
1591941451.8719368,52.109.120.32,443,192.168.101.27,49179,,70b9168e9fd446fb5ac938f381785e62,0
1593355980.062675,52.109.120.32,443,192.168.214.202,49178,,70b9168e9fd446fb5ac938f381785e62,0
1592033104.749181,52.109.120.32,443,192.168.39.207,49163,,7e468c2751f5647292fc2cb3c73a3352,0
1591613639.119381,52.109.120.32,443,192.168.49.20,49163,,7e468c2751f5647292fc2cb3c73a3352,0
1593289349.128769,52.109.120.32,443,192.168.54.24,49161,,7e468c2751f5647292fc2cb3c73a3352,0
1593190171.355337,52.109.120.32,443,192.168.99.88,49178,,70b9168e9fd446fb5ac938f381785e62,0
53707.92416,192.168.101.40,1050,195.77.129.106,443,32f9394763a922d31877fad9aa9b3773,,1
53707.958113,192.168.101.40,1051,195.77.129.106,443,32f9394763a922d31877fad9aa9b3773,,1
53710.806623000004,192.168.101.40,1065,195.77.129.106,443,32f9394763a922d31877fad9aa9b3773,,1
53712.827516,192.168.101.40,1072,195.77.129.106,443,32f9394763a922d31877fad9aa9b3773,,1
53715.44979500001,192.168.101.40,1078,195.77.129.106,443,32f9394763a922d31877fad9aa9b3773,,1
53708.188315,195.77.129.106,443,192.168.101.40,1050,,e35df3e00ca4ef31d42b34bebaa2f86e,0
53708.232963,195.77.129.106,443,192.168.101.40,1051,,e35df3e00ca4ef31d42b34bebaa2f86e,0
53711.123975,195.77.129.106,443,192.168.101.40,1065,,e35df3e00ca4ef31d42b34bebaa2f86e,0
53712.669309000004,195.77.129.106,443,192.168.101.40,1067,,5cd6efb8d804faf03e1462073b729151,0
53713.10696900001,195.77.129.106,443,192.168.101.40,1072,,e35df3e00ca4ef31d42b34bebaa2f86e,0
53715.756781,195.77.129.106,443,192.168.101.40,1078,,e35df3e00ca4ef31d42b34bebaa2f86e,0
53705.524975,216.219.119.91,443,192.168.101.63,1034,,5cd6efb8d804faf03e1462073b729151,0
53705.532014,216.219.119.91,443,192.168.101.63,1035,,5cd6efb8d804faf03e1462073b729151,0
53809.877960000005,216.219.119.91,443,192.168.101.63,1041,,5cd6efb8d804faf03e1462073b729151,0
53714.27761900001,216.219.119.91,443,192.168.82.158,1034,,5cd6efb8d804faf03e1462073b729151,0
53716.302965999996,216.219.119.91,443,192.168.82.158,1035,,5cd6efb8d804faf03e1462073b729151,0
53733.238224,173.199.2.54,443,192.168.101.63,1040,,5cd6efb8d804faf03e1462073b729151,0
53716.938072000004,173.199.2.54,443,192.168.238.188,1034,,5cd6efb8d804faf03e1462073b729151,0
53719.633817999995,173.199.2.54,443,192.168.238.188,1035,,5cd6efb8d804faf03e1462073b729151,0
53714.07054,173.199.2.54,443,192.168.82.217,1034,,5cd6efb8d804faf03e1462073b729151,0
53718.726316,173.199.2.54,443,192.168.82.217,1035,,5cd6efb8d804faf03e1462073b729151,0
53809.629521,192.168.101.63,1041,216.219.119.91,443,de350869b8c85de67a350c8d186f11e6,,1
53707.915491,192.168.102.116,1035,52.234.215.129,443,de350869b8c85de67a350c8d186f11e6,,1
53708.168965,52.234.215.129,443,192.168.102.116,1035,,5cd6efb8d804faf03e1462073b729151,0
1591987197.9882529,52.234.215.129,443,192.168.105.164,49177,,fb38aec9b9f7318383270c307f8f7773,0
1591650204.0349,52.234.215.129,443,192.168.114.155,49177,,fb38aec9b9f7318383270c307f8f7773,0
1592577875.935993,52.234.215.129,443,192.168.227.182,49177,,fb38aec9b9f7318383270c307f8f7773,0
1593039286.669598,52.234.215.129,443,192.168.240.175,49177,,fb38aec9b9f7318383270c307f8f7773,0
53712.20594199999,31.169.105.68,443,192.168.102.151,1033,,5cd6efb8d804faf03e1462073b729151,0
53718.568641,31.169.105.68,443,192.168.102.151,1035,,5cd6efb8d804faf03e1462073b729151,0
53736.528965,31.169.105.68,443,192.168.102.151,1038,,5cd6efb8d804faf03e1462073b729151,0
53742.451982000006,31.169.105.68,443,192.168.102.151,1040,,5cd6efb8d804faf03e1462073b729151,0
53718.355976,192.168.102.151,1035,31.169.105.68,443,de350869b8c85de67a350c8d186f11e6,,1
53735.244298000005,192.168.102.151,1038,31.169.105.68,443,de350869b8c85de67a350c8d186f11e6,,1
53742.248395,192.168.102.151,1040,31.169.105.68,443,de350869b8c85de67a350c8d186f11e6,,1
53748.406174,192.168.102.166,1035,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,,1
53748.420105,192.168.102.166,1036,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,,1
53717.904097000006,82.145.216.20,443,192.168.102.241,1034,,5cd6efb8d804faf03e1462073b729151,0
53711.19489400001,82.145.216.20,443,192.168.135.249,1033,,5cd6efb8d804faf03e1462073b729151,0
53715.731981,82.145.216.20,443,192.168.142.143,1034,,5cd6efb8d804faf03e1462073b729151,0
53718.592624000004,82.145.216.20,443,192.168.151.50,1034,,5cd6efb8d804faf03e1462073b729151,0
53716.182622,82.145.216.20,443,192.168.172.77,1034,,5cd6efb8d804faf03e1462073b729151,0
53717.141967999996,82.145.216.20,443,192.168.253.122,1033,,5cd6efb8d804faf03e1462073b729151,0
53708.415239,82.145.216.20,443,192.168.255.187,1034,,5cd6efb8d804faf03e1462073b729151,0
53713.434245000004,82.145.216.20,443,192.168.51.216,1033,,5cd6efb8d804faf03e1462073b729151,0
53717.581052999994,82.145.216.20,443,192.168.73.116,1034,,5cd6efb8d804faf03e1462073b729151,0
53725.399173000005,185.26.182.122,443,192.168.102.241,1035,,5cd6efb8d804faf03e1462073b729151,0
53721.607495000004,185.26.182.122,443,192.168.122.233,1035,,5cd6efb8d804faf03e1462073b729151,0
53742.91953200001,185.26.182.122,443,192.168.142.143,1036,,5cd6efb8d804faf03e1462073b729151,0
53719.93249400001,185.26.182.122,443,192.168.157.216,1035,,5cd6efb8d804faf03e1462073b729151,0
53719.730795,185.26.182.122,443,192.168.236.88,1035,,5cd6efb8d804faf03e1462073b729151,0
53715.041527,185.26.182.122,443,192.168.255.187,1035,,5cd6efb8d804faf03e1462073b729151,0
53720.738343,185.26.182.122,443,192.168.51.216,1035,,5cd6efb8d804faf03e1462073b729151,0
53722.463971000005,185.26.182.122,443,192.168.73.116,1035,,5cd6efb8d804faf03e1462073b729151,0
53727.59490599999,2.20.92.214,443,192.168.102.241,1036,,5cd6efb8d804faf03e1462073b729151,0
53724.37379600001,2.20.92.214,443,192.168.47.13,1036,,5cd6efb8d804faf03e1462073b729151,0
53717.034976,220.181.38.150,443,192.168.103.175,1033,,9aeeb84942a46257594025306635f0ff,0
53730.740964,220.181.38.150,443,192.168.103.175,1050,,9aeeb84942a46257594025306635f0ff,0
53736.858966,220.181.38.150,443,192.168.103.175,1076,,9aeeb84942a46257594025306635f0ff,0
53718.821973000006,220.181.38.150,443,192.168.127.114,1033,,9aeeb84942a46257594025306635f0ff,0
53730.749994000005,220.181.38.150,443,192.168.127.114,1060,,9aeeb84942a46257594025306635f0ff,0
53731.006234,220.181.38.150,443,192.168.127.114,1059,,9aeeb84942a46257594025306635f0ff,0
53709.596229999996,220.181.38.150,443,192.168.192.46,1033,,9aeeb84942a46257594025306635f0ff,0
53717.637964,220.181.38.150,443,192.168.192.46,1051,,9aeeb84942a46257594025306635f0ff,0
53717.638966,220.181.38.150,443,192.168.192.46,1053,,9aeeb84942a46257594025306635f0ff,0
53717.130237,220.181.38.150,443,192.168.49.228,1034,,9aeeb84942a46257594025306635f0ff,0
53735.579982,220.181.38.150,443,192.168.49.228,1096,,9aeeb84942a46257594025306635f0ff,0
53738.661753,220.181.38.150,443,192.168.49.228,1109,,9aeeb84942a46257594025306635f0ff,0
53706.116997000005,220.181.38.150,443,192.168.9.15,1032,,7bee5c1d424b7e5f943b06983bb11422,0
53709.23923200001,220.181.38.150,443,192.168.9.15,1033,,7bee5c1d424b7e5f943b06983bb11422,0
53716.723969000006,220.181.38.150,443,192.168.9.15,1036,,7bee5c1d424b7e5f943b06983bb11422,0
53718.094305,220.181.38.150,443,192.168.9.15,1038,,7bee5c1d424b7e5f943b06983bb11422,0
53730.72263,192.168.103.175,1050,220.181.38.150,443,de350869b8c85de67a350c8d186f11e6,,1
53736.832453999996,192.168.103.175,1076,220.181.38.150,443,de350869b8c85de67a350c8d186f11e6,,1
53707.101877,52.7.124.208,443,192.168.103.206,1032,,5cd6efb8d804faf03e1462073b729151,0
53717.852179999994,52.7.124.208,443,192.168.103.206,1037,,5cd6efb8d804faf03e1462073b729151,0
53719.679523,52.7.124.208,443,192.168.103.206,1039,,5cd6efb8d804faf03e1462073b729151,0
53721.828636,52.7.124.208,443,192.168.103.206,1042,,5cd6efb8d804faf03e1462073b729151,0
53723.691972,52.7.124.208,443,192.168.103.206,1044,,5cd6efb8d804faf03e1462073b729151,0
53725.11067,52.7.124.208,443,192.168.103.206,1046,,5cd6efb8d804faf03e1462073b729151,0
53726.896026999995,52.7.124.208,443,192.168.103.206,1048,,5cd6efb8d804faf03e1462073b729151,0
53730.555961,52.7.124.208,443,192.168.103.206,1050,,5cd6efb8d804faf03e1462073b729151,0
53732.37525700001,52.7.124.208,443,192.168.103.206,1052,,5cd6efb8d804faf03e1462073b729151,0
53733.872966999996,52.7.124.208,443,192.168.103.206,1053,,5cd6efb8d804faf03e1462073b729151,0
53752.22622999999,52.7.124.208,443,192.168.103.206,1057,,5cd6efb8d804faf03e1462073b729151,0
53710.711227,52.7.124.208,443,192.168.103.56,1033,,5cd6efb8d804faf03e1462073b729151,0
53722.839023,52.7.124.208,443,192.168.103.56,1038,,5cd6efb8d804faf03e1462073b729151,0
53726.107687,52.7.124.208,443,192.168.103.56,1040,,5cd6efb8d804faf03e1462073b729151,0
53728.09319400001,52.7.124.208,443,192.168.103.56,1043,,5cd6efb8d804faf03e1462073b729151,0
53730.506008000004,52.7.124.208,443,192.168.103.56,1044,,5cd6efb8d804faf03e1462073b729151,0
53732.766923,52.7.124.208,443,192.168.103.56,1047,,5cd6efb8d804faf03e1462073b729151,0
53734.809709,52.7.124.208,443,192.168.103.56,1049,,5cd6efb8d804faf03e1462073b729151,0
53736.813849,52.7.124.208,443,192.168.103.56,1051,,5cd6efb8d804faf03e1462073b729151,0
53738.94366900001,52.7.124.208,443,192.168.103.56,1054,,5cd6efb8d804faf03e1462073b729151,0
53740.939413,52.7.124.208,443,192.168.103.56,1056,,5cd6efb8d804faf03e1462073b729151,0
53757.184239999995,52.7.124.208,443,192.168.103.56,1059,,5cd6efb8d804faf03e1462073b729151,0
53708.76897899999,52.7.124.208,443,192.168.109.227,1033,,5cd6efb8d804faf03e1462073b729151,0
53717.896041,52.7.124.208,443,192.168.109.227,1037,,5cd6efb8d804faf03e1462073b729151,0
53720.631727,52.7.124.208,443,192.168.109.227,1040,,5cd6efb8d804faf03e1462073b729151,0
53709.10125,52.7.124.208,443,192.168.122.58,1033,,5cd6efb8d804faf03e1462073b729151,0
53716.01246900001,52.7.124.208,443,192.168.122.58,1037,,5cd6efb8d804faf03e1462073b729151,0
53718.443626,52.7.124.208,443,192.168.122.58,1040,,5cd6efb8d804faf03e1462073b729151,0
53720.470774,52.7.124.208,443,192.168.122.58,1042,,5cd6efb8d804faf03e1462073b729151,0
53722.660658,52.7.124.208,443,192.168.122.58,1045,,5cd6efb8d804faf03e1462073b729151,0
53724.547426,52.7.124.208,443,192.168.122.58,1047,,5cd6efb8d804faf03e1462073b729151,0
53731.233312000004,52.7.124.208,443,192.168.148.100,1033,,5cd6efb8d804faf03e1462073b729151,0
53737.430474,52.7.124.208,443,192.168.148.100,1036,,5cd6efb8d804faf03e1462073b729151,0
53738.661117999996,52.7.124.208,443,192.168.148.100,1039,,5cd6efb8d804faf03e1462073b729151,0
53740.094312,52.7.124.208,443,192.168.148.100,1041,,5cd6efb8d804faf03e1462073b729151,0
53741.464696,52.7.124.208,443,192.168.148.100,1044,,5cd6efb8d804faf03e1462073b729151,0
53742.88430700001,52.7.124.208,443,192.168.148.100,1045,,5cd6efb8d804faf03e1462073b729151,0
53744.253967,52.7.124.208,443,192.168.148.100,1048,,5cd6efb8d804faf03e1462073b729151,0
53746.895712,52.7.124.208,443,192.168.148.100,1050,,5cd6efb8d804faf03e1462073b729151,0
53756.675983,52.7.124.208,443,192.168.148.100,1053,,5cd6efb8d804faf03e1462073b729151,0
53708.499374,52.7.124.208,443,192.168.158.140,1032,,5cd6efb8d804faf03e1462073b729151,0
53716.606692999994,52.7.124.208,443,192.168.158.140,1036,,5cd6efb8d804faf03e1462073b729151,0
53719.020296,52.7.124.208,443,192.168.158.140,1037,,5cd6efb8d804faf03e1462073b729151,0
53721.062077999995,52.7.124.208,443,192.168.158.140,1038,,5cd6efb8d804faf03e1462073b729151,0
53722.602942,52.7.124.208,443,192.168.158.140,1039,,5cd6efb8d804faf03e1462073b729151,0
53724.130101,52.7.124.208,443,192.168.158.140,1040,,5cd6efb8d804faf03e1462073b729151,0
53725.930749,52.7.124.208,443,192.168.158.140,1041,,5cd6efb8d804faf03e1462073b729151,0
53728.075517,52.7.124.208,443,192.168.158.140,1042,,5cd6efb8d804faf03e1462073b729151,0
53730.205864999996,52.7.124.208,443,192.168.158.140,1043,,5cd6efb8d804faf03e1462073b729151,0
53732.406577999995,52.7.124.208,443,192.168.158.140,1044,,5cd6efb8d804faf03e1462073b729151,0
53750.184749,52.7.124.208,443,192.168.158.140,1047,,5cd6efb8d804faf03e1462073b729151,0
53703.733245,52.7.124.208,443,192.168.175.144,1032,,5cd6efb8d804faf03e1462073b729151,0
53708.930323,52.7.124.208,443,192.168.175.144,1036,,5cd6efb8d804faf03e1462073b729151,0
53710.518974,52.7.124.208,443,192.168.175.144,1039,,5cd6efb8d804faf03e1462073b729151,0
53716.133558,52.7.124.208,443,192.168.175.144,1042,,5cd6efb8d804faf03e1462073b729151,0
53717.78322999999,52.7.124.208,443,192.168.175.144,1044,,5cd6efb8d804faf03e1462073b729151,0
53719.329789999996,52.7.124.208,443,192.168.175.144,1045,,5cd6efb8d804faf03e1462073b729151,0
